,neg,neu,pos
have a look at rishi sunaks historic use of private jets for travel youll see he often prefers it to a train journey visits to scotland in the last couple of years are a good example less cop more cop out,0.027000000700354576,0.6179999709129333,0.35499998927116394
pakistanis hope rishi sunak will push india on kashmir resolution ,0.017000000923871994,0.6629999876022339,0.3199999928474426
new pms official spokesman says rishi sunak has full confidence in gavin williamson,0.006000000052154064,0.6949999928474426,0.29899999499320984
can you imagine how much better we be with john redwood as chancellor of the exchequer and jacob reesmogg as prime minister that would be integrity not the self promoting shower that we have at the moment democracy died with rishi sunak,0.18199999630451202,0.5239999890327454,0.29499998688697815
uk will invest in egyptian and kenyan clean energy projects rishi sunak cop27,0.014000000432133675,0.7229999899864197,0.2630000114440918
prime minister rishi sunak announces he will attend cop27 saying there is no longterm prosperity without action on climate change there is no energy security without investing in renewables that is why i will attend cop27 next week,0.07999999821186066,0.6669999957084656,0.2529999911785126
rishi sunak barack obama are very alike both have kenyan dads two daughters and ears bigger than a mf never felt so represented in my entire life,0.3449999988079071,0.4099999964237213,0.24500000476837158
as another amazing mp speaks out for the 38million excluded who have been ignored throughout by rishi sunak no acknowledgement and no help 2 half years later,0.33799999952316284,0.42500001192092896,0.2370000034570694
the new british prime minister rishi sunak will soon arrive in ukraine this was announced by ukraines ambassador to britain vadym prystaiko,0.004999999888241291,0.7639999985694885,0.23100000619888306
rishi sunak says hes on same page as suella braverman on cutting immigration reminder the home secretary revived a previous tory pledge to reduce net migration to tens of thousands of people she also said it was her dream to see a flight take asylum seekers to rwanda,0.024000000208616257,0.7480000257492065,0.2280000001192093
matt hancock is going to receive a bigger public vote to do challenges on im a celeb than rishi sunak ever got to be pm,0.10999999940395355,0.6690000295639038,0.22100000083446503
minister resigns from a nonjob in the government no cabinet reshuffle necessary i think rishi sunak will survive this one #gavinwilliamson,0.07599999755620956,0.7120000123977661,0.21199999749660492
indian talent in competitive western worldpoliticsrishi sunakkamala harrisnikki haley business sundar pichai alphabet satya nadella microsoft parag aggarwal twitterexraj subramaniam fedex sonia syngal gaplaxman narasimhan starbuckswe have something going isnt it,0.017000000923871994,0.7770000100135803,0.2070000022649765
i want to turn the uk into a green energy superpower which is why i accepted £141k from donors with fossil fuel connections said i was too busy to attend #cop27 and stopped the climate minister attending cabinet,0.21799999475479126,0.5770000219345093,0.20499999821186066
if that eddie izzard fella can identify as a woman and become a feminist hero then rishi sunak can identify as a fella with only £10 in his pocket and a pot noodle in his cupboard and become a working class hero cheers bob,0.19099999964237213,0.6060000061988831,0.2029999941587448
stop the dinghies now rishi sunak agree yes yes yes ,0.22599999606609344,0.5759999752044678,0.19699999690055847
home secretary suella braverman is promising to tackle the migrant crisis the invasion she must walk the walk not just talk the talk to appeal to the right rishi sunak must stand by her not capitulate to the lefties the media twitter who have no alternative solution,0.1080000028014183,0.6980000138282776,0.1940000057220459
rishi sunak is the soninlaw of narayana murphy the founder and chief architect of infosys infosys runs the largest digital id social credit system in the world,0.014000000432133675,0.7950000166893005,0.19099999964237213
rishi sunak didnt expect to become pm had moved on told boris johnson he would not step aside as he was best person for job hopes becoming first asian pm would be source of national pride declined to say if he stood by pledge not to raise income tax vat or ni,0.12600000202655792,0.6840000152587891,0.1899999976158142
which if any of the following people do you think would be the best prime minister keir starmer lab 30 3 rishi sunak con 28 3 via 24 nov changes with 28 oct,0.014999999664723873,0.8149999976158142,0.17100000381469727
judge judy makes better judgements than rishi sunak,0.2370000034570694,0.5960000157356262,0.16699999570846558
if you missed #pmqs ill summarise for you keir starmer brilliantly pointed out again that the tories have been in power for 12 years and rishi sunak adopted the foetal position and could be heard crying about some chap called jeremy corbyn ,0.14499999582767487,0.6899999976158142,0.164000004529953
when johnson recently tried to make a comeback we were told we would get a boris 20 version looking at rishi sunak defence of the indefensible suella braverman gavin williamson i think we have it #c4news,0.041999999433755875,0.7979999780654907,0.16099999845027924
on becoming pm rishi sunak said that his government would have professionalism integrity and accountability so hows that going ,0.017999999225139618,0.8259999752044678,0.15600000321865082
so rishi sunak is going to cop27 a climbdown the left will be all over now theyll go for braverman big time,0.14399999380111694,0.699999988079071,0.15600000321865082
after law breaking by boris johnson rishi sunak and suella braverman and all being given a second chance would hope these tories are keen for others to be forgiven and given a second chance,0.16500000655651093,0.6859999895095825,0.14900000393390656
breaking gavin williamson stunned to hear that rishi sunak has full confidence in him not even gavin williamson has full confidence in gavin williamson x,0.25,0.6039999723434448,0.1459999978542328
breaking no 10 announces bonfire of pledges rishi sunak will take the time to see what is deliverable or possible with economic backdrop were looking at the pms leadership campaign pledges and working out whether now is the right time to bring them forward,0.02800000086426735,0.8370000123977661,0.13500000536441803
 mp and your coterie listen and learn rishi sunak thinks he knows what the scots want to hear well he should listen to this is what we want from our mps,0.14100000262260437,0.7269999980926514,0.13199999928474426
just in pm rishi sunak makes uturn and is now going to cop27 climate summit,0.008999999612569809,0.8619999885559082,0.1289999932050705
rishi sunak said leaving the eu would immediately save the uk £20 billion a year he was exactly right only rather than saving £20 billion a year the office for budget responsibility confirmed it has cost us £80 billion a year apart from that sunak was 100 correct x,0.2639999985694885,0.6100000143051147,0.12600000202655792
well heres to you anti boris lefties it is fact that boris johnson had signed up enough mps to mount challenge to rishi sunak for conservative leadership senior tory sir graham brady has now confirmed,0.06599999964237213,0.8149999976158142,0.11900000274181366
if rishi sunak wants to win back leaver support that his party badly needs to have any chance of another tory majority the pm must not only back braverman but allow her to get on and do whatever it takes to stop the boats ,0.18700000643730164,0.7009999752044678,0.11299999803304672
 hearing preparation is now under way for rishi sunak to attend cop27,0.007000000216066837,0.8809999823570251,0.1120000034570694
rishi sunak in eygpt uk world leaders in the future on green energy leave a clean and green planet for our future generations wordsdoes deal with us to import gas licences gas fields in northsea wants nuclear power stations leaving lethal poison for millennia some future,0.1679999977350235,0.7210000157356262,0.11100000143051147
king charles will host a cop27 reception at buckingham palace on friday with rishi sunak to make a short speech sharma and kerry also to attend,0.003000000026077032,0.890999972820282,0.10599999874830246
rishi sunak bringing back bill of rights to resolve migrant clash with european court law will secure supremacy of uk rulings over strasbourg after intervention stopped asylum seeker flights to rwanda taking off 12,0.03200000151991844,0.8629999756813049,0.10499999672174454
i believe that the uk has a leading role to play in how the world tackles climate change and that role is to be dragged kicking and screaming into taking any action at all #cop27,0.37400001287460327,0.5210000276565552,0.10499999672174454
haha did mary nightingale just call rishi davda rishi sunak #itvnews,0.05999999865889549,0.843999981880188,0.09700000286102295
stonewall chair wanderson says he wants to see compassionate conservatism and urges rishi sunak to get on with the governments pledge to outlaw the awful quackery of conversion therapy #bbclaurak,0.10199999809265137,0.8009999990463257,0.09600000083446503
the father of king charles iii the father of the british prime minister rishi sunak were born outside the uk they still lead uk for me the question has always been whether one can lead the entity i dont mind being led by an able japanese rather than a gambling ugandan,0.04100000113248825,0.8650000095367432,0.0949999988079071
rishi sunak says he has full confidence in gavin williamson up until the point he decides he doesnt,0.07900000363588333,0.8259999752044678,0.09399999678134918
which of the following individuals do you think would be the better prime minister red wall keir starmer lab 38 rishi sunak con 37 via 56 nov changes with 25 oct,0.03200000151991844,0.8769999742507935,0.09099999815225601
half expecting rishi sunak to turn up at #pmqs next week chanting oh jeremy corbyn as an answer to every labour mps questions,0.25699999928474426,0.6520000100135803,0.09000000357627869
rishi sunak hasnt spoken to gavin williamson about allegations but spox says integrity is vitally important and ministers need to be held to high standards he adds that pm who promised integrity in govt wants to appoint new ethics advisor as quickly as possible,0.05700000002980232,0.8529999852180481,0.09000000357627869
very astute of kisty wark to understand that it is labours angela eagle who needs a severe grilling about the current shitshow while tory danny kruger is politely asked for his opinion #newsnight,0.36899998784065247,0.5410000085830688,0.09000000357627869
allegra stratton is on times radio being treated like a very serious journalist of course no one mentions that rishi sunak is a close family friend when he comes up,0.1979999989271164,0.7129999995231628,0.08900000154972076
on show he asks george osborne what sort of prime minister rishi sunak will be well a much more normal prime minister #c4,0.04600000008940697,0.8650000095367432,0.08900000154972076
theres one thing that i have noticed about rishi sunak his trousers are hilariously short ,0.4869999885559082,0.4259999990463257,0.0860000029206276
decent #pmqs for keir starmer two things notable i thought • labour on the attack over asylumimmigration albeit mainly on the open goal of competence • how much longer does rishi sunak want to spend every wednesday lunchtime defending suella braverman,0.06800000369548798,0.8489999771118164,0.08299999684095383
rishi sunak one of a group of british indians south asian who having made it to the highest levels of politics have sought to buy legitimacy and support for themselves not by preaching tolerance equality and goodwill but by hardline rightwing nationalism,0.14399999380111694,0.7749999761581421,0.0820000022649765
day 9 and 3 uturns later rishi sunaks honeymoon is over we need a ge for the next one my guess march 2023 #generalelectionnow #proportionalrepresentation,0.02500000037252903,0.8949999809265137,0.07999999821186066
tonights key questions who was rishi sunaks best man and whats his connection to this appointment for whom was rishi sunak best man and whats his connection to all this why do peston brand and rigbys tweets appear to assume a tone of gloating,0.08399999886751175,0.8360000252723694,0.07999999821186066
liz truss promised to build the longpromised northern powerhouse rail rishi sunak has axed this liz truss mentioned building new roads every chance she got will rishi sunak axe these too ,0.10599999874830246,0.8149999976158142,0.07900000363588333
obama is the son of kenyan economist and rishi sunak is the son of another kenyan from kitale not everyone who hails from a political judicial medical or business family is privileged or got to steal to be at their present stations in life lets respect talent,0.10499999672174454,0.8180000185966492,0.07699999958276749
prime minister rishi sunak is set to urge world leaders at cop27 to move further and faster in transitioning to renewable energy do you think the uk is doing enough to combat climate change #poll,0.029999999329447746,0.8930000066757202,0.07599999755620956
rishi sunak has the right to take his oath on the gita and thats absolutely fine but is it fine when his mother in law touches the feet of a fascist,0.39800000190734863,0.5299999713897705,0.0729999989271164
maybe we should have had a phone in on how come the prime minister rishi sunak sees his families wealth increase by 115 million this year due to his wifes involvement with a company still doing business in russia#jeremyvine,0.14399999380111694,0.7829999923706055,0.0729999989271164
 farage live from arizona from 7pm only on gb news as rishi sunak plans to make a deal on gas with the usa farage asks is the prime minister getting it right #farageongbnews farage uk,0.01899999938905239,0.9089999794960022,0.07100000232458115
they want more money nhs seeks £7bn extra as rishi sunak says health service spending will be prioritised in return for having its budget protected nhs england will be told to find efficiencies and reforms they wont reform needs to be imposed on them,0.14900000393390656,0.7789999842643738,0.07100000232458115
rishi sunak is not my prime minister agree #bringbackboris yes yes yes ,0.5429999828338623,0.3869999945163727,0.07000000029802322
sir graham brady says boris johnson had the backing of over 100 mps to challenge rishi sunak note graham brady is a tory mp #brexitrecession #toriesout120,0.06300000101327896,0.8669999837875366,0.07000000029802322
rishi sunaks spokesperson says the prime minister is now reviewing all of his campaign and 2019 manifesto pledges and deciding whether he will still keep them were looking at them across the board and seeing if now is the right time to take them forward they say,0.013000000268220901,0.9169999957084656,0.07000000029802322
watching rishi sunak at cop27 he may be less wooden that truss but hes still an awkward marionette no matter how much money he has ,0.296999990940094,0.6340000033378601,0.0689999982714653
boris johnson had signed up enough mps to mount a challenge to rishi sunak for the conservative leadership senior tory sir graham brady has confirmed will the journalists that accused him of lying correct the record,0.06599999964237213,0.8650000095367432,0.0689999982714653
is king charles hosting a reception for over 200 international business leaders decision makers ngos ahead of the cop27 climate summit a middle finger to rishi sunak,0.0430000014603138,0.8899999856948853,0.06800000369548798
rishi sunak should be drawing up a manifesto and putting it to a #generalelectionnow,0.07000000029802322,0.8619999885559082,0.06800000369548798
very much a sideline to the main event but notable that in his first overseas trip as pm to cop rishi sunak has seemingly followed the boris johnson model of not taking a travelling media pack or even a pool reporter just a single reporter from a handpicked friendly outlet,0.06800000369548798,0.8659999966621399,0.06599999964237213
she her rishi sunak,0.02800000086426735,0.906000018119812,0.06599999964237213
dont judge me by my words judge me by my actions like the fact that i gave jobs to suella braverman and gavin williamson,0.27900001406669617,0.6589999794960022,0.06300000101327896
although he married rich rishi sunak himself comes from a very normal background immigrant parents middle class upbringing parttime job in a curry house etc theres something deeply antiaspiration about the lefts hatred of sunak they seem to resent personal success,0.36899998784065247,0.5680000185966492,0.06300000101327896
breaking rishi sunak says the state cant solve all of our problems but rishi sunak is all of our problems x,0.3959999978542328,0.5419999957084656,0.06199999898672104
last week sunak was definitely not attending cop27 on monday boris johnson announces that he intends to attend cop27 today rishi sunak did a sharp u turn and announced that he will attend cop27 after all ,0.14399999380111694,0.7929999828338623,0.06199999898672104
its interesting rishi sunaks hinduism is described as showy in the guardian while fellow practicing hindu priti patel faced ongoing tropes about wanting to be white despite her open displays of faith some people really struggling with high profile conservative minorities,0.21699999272823334,0.7210000157356262,0.06199999898672104
guests will include the prime minister rishi sunak who will say a few words cop president alok sharma and us special presidential envoy for climate secretary john kerry #cop27,0.006000000052154064,0.9319999814033508,0.06199999898672104
rishi sunak pledged to bring integrity professionalism and accountability as prime minister instead he brought back suella braverman,0.3409999907016754,0.6000000238418579,0.05900000035762787
rishi sunak is saying there were more houses built last year than ever where are they they seem to be invisible just like the tories in their constituencys ,0.4580000042915344,0.48399999737739563,0.05900000035762787
when rishi sunak prime minister of united kingdom a practicing hindu took the oath of office to which god was he referring to when he said so help me god vishnu braham shiva or the god of abraham isaac and jacob any legal political implications if its the former,0.05900000035762787,0.8820000290870667,0.05900000035762787
downing street says rishi sunak still has full confidence in gavin williamson spox says that means pm does believe the ministers denial of bullying allegations though my understanding is hes not denying using the words,0.054999999701976776,0.8859999775886536,0.057999998331069946
i bet matt hancock wishes he had a job where he could raise awareness of dyslexia by asking questions of government addressing the national media and creating new laws instead of having to go into the jungle and chew kangaroo bollocks,0.492000013589859,0.44999998807907104,0.057999998331069946
i have full confidence in gavin williamsons ability to get himself sacked in disgrace for a third time,0.6499999761581421,0.2919999957084656,0.057999998331069946
matt hancock knows that the best way to represent the people of west suffolk is to go to australia and eat kangaroo anus #imaceleb,0.5540000200271606,0.3880000114440918,0.057999998331069946
was it only last week that rishi sunak was talking about professionalism integrity and accountability ,0.05400000140070915,0.8889999985694885,0.05700000002980232
uks rishi sunak signals he could attend un climate summit ft,0.01899999938905239,0.9240000247955322,0.05700000002980232
rishi sunak delivering £116bn in pledges to nairobi kenya pakistan somalia and it goes on we have officially become the worlds piggy bank and sunaks ignoring his voter base #cop27,0.47699999809265137,0.46700000762939453,0.0560000017285347
if rishi sunak wants to boost his green credentials he should start by halting any new fossil fuel licensing and production,0.2680000066757202,0.6769999861717224,0.054999999701976776
first it was a little connection of former president usa obama with gujranwala now uk prime minister rishi sunaks grandparents belonging from gujranwala 3rd one him theres something about my city,0.057999998331069946,0.8880000114440918,0.05299999937415123
emmanuel macron ex rothschild cie banque meets rishi sunak ex goldman sachs bankers,0.02800000086426735,0.9200000166893005,0.052000001072883606
at cop27 rishi sunak has so far today had meetings with eu commission president ursula von der leyen uae president sheikh mohammed bin zayed alnahyan and italian pm giorgia meloni,0.009999999776482582,0.9369999766349792,0.052000001072883606
 rishi sunaks spokesperson has confirmed that all of his promises from the summer leadership race are now under review pledges are being assessed to check whether they are deliverable or possible promises were made when financial context was somewhat different,0.029999999329447746,0.9190000295639038,0.050999999046325684
 on mark dolan tonight mark is asking can rishi sunak sort out brexit let us know what you think,0.020999999716877937,0.9290000200271606,0.05000000074505806
a new opinium poll for the observer has found more ppl trust rishi sunak with the economy than keir starmer they trust the man who made millions on a stock market bet that sparked the 2008 financial crisis over a man proposing a green growth plan exasperating this country,0.5450000166893005,0.4059999883174896,0.04899999871850014
i asked him what it was like to be voted for by 60million people rather than 202,0.09799999743700027,0.8529999852180481,0.04899999871850014
rishi sunak claimed during his first #pmqs that a record number of new homes were built in the last year but weve not found any figures to support this claim in the official statistics,0.10899999737739563,0.8429999947547913,0.04800000041723251
rishi sunak appears to have two stock answers for every starmer question at #pmqs regardless of topic 1 you backed remain 2 you served under corbyn,0.14399999380111694,0.8080000281333923,0.04800000041723251
breaking uk pm rishi sunak to agree to tax rises to deal with budget deficit,0.05400000140070915,0.8980000019073486,0.04800000041723251
rishi sunak confirms uk will commit to £116bn climate fund as he says ukraine war is reason to act faster on climate talk about pissing away your public money poor pensioners why all the effort when the uk govt doesnt care for them after all their lifes work in the uk,0.5400000214576721,0.4129999876022339,0.04699999839067459
pm rishi sunak committed himself to restoring integrity to public office his appointment of suella braverman gavin williamson shows he is just another chapter in 12 years of conservative catastrophe we have suffered enough its time for change its time for labour ,0.5879999995231628,0.3659999966621399,0.04600000008940697
rishi sunak is wrong to attend #cop27 agree yes yes yes ,0.5730000138282776,0.382999986410141,0.04500000178813934
now that rishi sunak is the pm can we have the kohinoor back,0.06300000101327896,0.8920000195503235,0.04500000178813934
its worth remembering that 7073 of suella bravermans rishi sunaks conservativebrexit voters support the rwanda plan 8590 support turning back small boats in the channel and 8085 think immigration into britain overall has been too high that is the political context,0.14900000393390656,0.8050000071525574,0.04500000178813934
i just realized jeff bezos elon musk bill gates warren buffet are all gentiles joe biden vladimir putin xi jinping rishi sunak are all gentiles most major authors actors athletes are gentiles almost unlimited power but we are not allowed to talk about it,0.382999986410141,0.5740000009536743,0.04399999976158142
rishi sunak has the moral compass of boris johnson,0.2849999964237213,0.6710000038146973,0.04399999976158142
party leader approval ratings blue wall keir starmer lab 38 6 rishi sunak con 35 new ed davey ldm 21 2 via 29 oct changes with 8 oct,0.020999999716877937,0.9350000023841858,0.04399999976158142
poll do you think rishi sunak is on the side of the british people please retweet for a larger sample size,0.04100000113248825,0.9160000085830688,0.0430000014603138
rishi sunak who just one week ago promised to create a new era of accountability now says we shouldnt judge him on any of the pledges he made before becoming prime minister,0.3149999976158142,0.6439999938011169,0.041999999433755875
a holiday anecdote about rishi sunak and international perception i was out for dinner with friends in geneva last week and there was a rowdy group of middleaged american and australian men nearby when they found out we were british one motioned towards me and called out,0.0820000022649765,0.8769999742507935,0.04100000113248825
747 x £323 £241 281 a day if all lords attend hol five days of attendance is over 12 million a week rishi sunak needs to start his cuts here ,0.35600000619888306,0.6029999852180481,0.04100000113248825
rishi sunak told us he was going to bring integrity as prime minister like boris johnson before him he takes us for fools,0.5950000286102295,0.36399999260902405,0.04100000113248825
what did it take to get rishi sunak into office owen patterson debacle chris pinchers disgrace boris johnsons resignation liz trusss resignation an obligation to reinstate suella braverman jeremy hunt appointing gavin williamson to cabinet and we should have faith in him,0.36800000071525574,0.5920000076293945,0.03999999910593033
im introducing new legislation to ensure that anyone who loses their job for misconduct can have it back after six days the first time it happens and three days if it should happen again,0.41999998688697815,0.5400000214576721,0.03999999910593033
lizzie truss lead a government targeting growth rishi sunak leads a government targeting broke,0.28999999165534973,0.671999990940094,0.03799999877810478
joe biden is going to cop 27 emmanuel macron is going to cop 27 even boris johnson is reportedly going to cop 27 theres no excuse for rishi sunak to skip the event unless he doesnt consider tackling climate change an important priority,0.39500001072883606,0.5669999718666077,0.03799999877810478
new british prime minister rishi sunak could break liz trusss record for the shortest stay in downing street daily express sunak who has been in office since october 24 wants to pass a vote of no confidence the british tabloid daily express reports that the 1,0.2709999978542328,0.6909999847412109,0.03799999877810478
uk prime minister rishi sunak will evade suspicion because his hedge fund investments were blind all on moderna the only thing blind here is us,0.5199999809265137,0.4429999887943268,0.03700000047683716
rishi sunaks family business infosys said it was pulling out of russia 8 months ago this business 8 months on is still in full operation in moscow,0.15299999713897705,0.8100000023841858,0.03700000047683716
even liz trusss government didnt fall apart as quickly as rishi sunaks general election now,0.5580000281333923,0.4059999883174896,0.03700000047683716
hands up all those who thought rishi sunak was going to be better,0.6980000138282776,0.26600000262260437,0.035999998450279236
its not the first time rishi sunak has hired communications staff from itvs news and politics team,0.09099999815225601,0.8730000257492065,0.035999998450279236
rishi sunak admits liz trusss sugar rush minibudget has damaged trust but urged voters to judge him on record my job is to regain peoples trust were going to do that by being honest were going to do that by being fair were going to do that by delivering,0.5,0.4650000035762787,0.03500000014901161
wonder what changed given 0 new information has come to light since rishi sunak declared full confidence in gavin williamson only 24 hours ago,0.20000000298023224,0.765999972820282,0.03400000184774399
breaking rishi sunak has asked vladimir putin for permission to temporarily withdraw infosys from russia until this all blows over x,0.07500000298023224,0.8920000195503235,0.032999999821186066
rishi sunak has money invested via hedge funds and blind trusts in covid19 vaccine maker moderna the more you know,0.38100001215934753,0.5870000123977661,0.03200000151991844
guys im beginning to think rishi sunak may be the liz truss of british politics,0.28999999165534973,0.6779999732971191,0.03200000151991844
while theres aover the triple lock guarantee for loyal taxpaying pensioners rishi sunak pledges £116bn on international climate finance at #cop27 and all because tofu queen greta thunberg cried you have stolen my dreams my childhood with your empty words ,0.7129999995231628,0.2540000081062317,0.03200000151991844
you increasingly get the sense that rishi sunak is governing the uk on behalf and for the benefit of people other than the majority of those in the uk how could we have voted for that no wait we didnt nobody did ,0.4860000014305115,0.4830000102519989,0.03099999949336052
rishi sunak on his appointment as prime minster vowed to bring integrity to governmenthow could he when his appointment was secured by duplicitous dodgy deal with a right wing think tankhe was on a losing wicket when he accepted their offer,0.5509999990463257,0.4169999957084656,0.03099999949336052
keir starmer tells rishi sunak to get a proper home secretary,0.1720000058412552,0.796999990940094,0.03099999949336052
going from liz truss to rishi sunak as pm is like a christian tunnelling their way out of a dark well only to end up in the lions pit at the collosium at the height of the roman empire,0.34200000762939453,0.6269999742507935,0.03099999949336052
wonder if rishi sunaks turned his heating on yet,0.03999999910593033,0.9300000071525574,0.03099999949336052
okay so i just watched a bit of gb news so you dont have to and theyre quite critical of rishi sunak saying that his messaging is too negative he must make more of an effort to demonstrate the compassionate in compassionate conservatism ,0.3529999852180481,0.6159999966621399,0.03099999949336052
caving in to criticism is not leadership real leadership is seizing your seat at the table for uk jobs for clean energy for our environment rishi sunak acts in the name of political management labour acts in the national interest,0.609000027179718,0.3619999885559082,0.029999999329447746
the tories effective ban on onshore wind farms is estimated to have added £25bn to peoples energy bills since 2014 rishi sunak supports this ban continuing,0.5809999704360962,0.3889999985694885,0.029999999329447746
if i were corbyn i would ask rishi sunak to be a man and repeat his slurs outside of parliament ill happily chip in to a fund so that corbyn can sue him,0.6850000023841858,0.2849999964237213,0.029999999329447746
the prime minister has met the french president to discuss migrant crossings rishi sunak says hes determined to get a grip of the issue but no new agreement was announced,0.13500000536441803,0.8349999785423279,0.029999999329447746
micheal gove of sky sophie ridge askes is rishi sunak has a can of coke while preparing for pmq words fail me,0.38199999928474426,0.5879999995231628,0.029999999329447746
rishi sunak trumpets his plan for investing in renewables is this the same plan that includes banning onshore wind blocks new solar farms and a windfall tax with a gigantic loophole for continued climatewrecking fossil fuel investment #cop27,0.39899998903274536,0.5720000267028809,0.028999999165534973
i say rishi sunak must not commit the uk to paying reparations to the world for climate change its an absolutely ludicrous idea of his agree yes yes yes ,0.7329999804496765,0.23800000548362732,0.028999999165534973
rishi sunak has said people cannot expect the state to fix everyones problems as he looks to regain public trust by being honest about the extent of the economic difficulties ahead humm the tories caused the problems though #generalelectionn0w,0.4359999895095825,0.5339999794960022,0.028999999165534973
no 10 suggests that when rishi sunak said at pmqs that suella braverman raised the matter and accepted her mistake the pm meant when they discussed getting her old job back rather than when she resigned stretches credulity,0.16899999976158142,0.8019999861717224,0.028999999165534973
is that creaking noise the sound of the ice breaking under rishi sunak,0.10599999874830246,0.8650000095367432,0.028999999165534973
