,neg,neu,pos
so i get this message hello there this is king charles iii i need you all to donate the sum of £500 to the king charity organizations to promote the growth of the community thank you i laugh so it blocks me they really think we are stupid,0.07800000160932541,0.33799999952316284,0.5839999914169312
in a rare and remarkable intervention royal sources described how king charles and queen camilla are not worried but wearied by the sussexes stream of criticism an exasperated palace source emphasised the word wearied i think this goes for all of us,0.03500000014901161,0.40799999237060547,0.5569999814033508
king charles is a lot smarter than he makes out do not underestimate him like his judas son and daughter in law has,0.09600000083446503,0.4269999861717224,0.47699999809265137
always remember that the loud and flashy and truly noisy isnt the sophisticated the way william and catherine carried themselves these last three days on #royalvisitboston would make the late queen and king charles iii very proud,0.06199999898672104,0.46299999952316284,0.4749999940395355
it is time for king charles to practice tough love,0.05000000074505806,0.5509999990463257,0.39800000190734863
dear king charles iii you know and have seen the loyalty and dignity that your son and his wife have maintained throughout unprecedented and targeted hate from your younger son and his wife its time to defend william catherine,0.04800000041723251,0.5550000071525574,0.3959999978542328
i just watched the documentary and its it is important to remember that meghan markle is first and foremost an actress these two have no shame at all i suggest king charles to do the necessary asap #harryandmeghannetflix,0.10000000149011612,0.5429999828338623,0.3569999933242798
when i saw charles and charlotte trending i was expecting some sweet scene featuring king charles and his granddaughter who even are these people you all are talking about,0.1420000046491623,0.5189999938011169,0.33899998664855957
king charles take away those titles and willam stick up for kate like you never have before we are waiting,0.10300000011920929,0.5709999799728394,0.32600000500679016
let there be buns abingdon town council has voted to hold a bun throwing to celebrate the coronation of his majesty king charles iii in may 2023 further details tbc ,0.004000000189989805,0.6769999861717224,0.3199999928474426
king charles donates fridges and freezers to foodbanks suella braverman stocks up her wine cellar,0.008999999612569809,0.6790000200271606,0.31200000643730164
diana had many lovers after divorcing king charles she had a very good life let her rip besides all the things that happened diana never disrespected the queen or try to separate the kids from their dad get your info straight,0.09799999743700027,0.5910000205039978,0.3100000023841858
king charles low key a nepo baby,0.04500000178813934,0.6650000214576721,0.28999999165534973
hopefully king charles will educate ngozi on how to comply with charity commission accounting requirements ,0.035999998450279236,0.6769999861717224,0.28700000047683716
i really hope king charles and william are receiving letters of support from the uk public about those two idiots so he knows the public back him you can write to the royals ive seen the address charles does look at letters but he has someone deal with them ,0.26600000262260437,0.47099998593330383,0.2630000114440918
lets not forget this isnt the first time the royals have been in a netflix documentary king charles features heavily in jimmy savile a british horror story as one one of jimmys close friends #harryandmeghannetflix,0.009999999776482582,0.7360000014305115,0.2540000081062317
please king charles remove the ndas and do it quickly,0.0729999989271164,0.6970000267028809,0.23000000417232513
funny how they said that king charles and william just chose those who fit the mould yet those two have had the longest most stable relationships and h claims only he married for love me thinks he knows hes lying lets just see how long his marriage lasts,0.20100000500679016,0.5809999704360962,0.21799999475479126
okay but why is king charles in luton town seeing him drive past tastys sams and the galaxy is actually comical,0.17800000309944153,0.621999979019165,0.20000000298023224
ohhhh that was handle smoothly now the harkles cant drop anything bc they wont have time to plan fake stories and lies well done king charles,0.4390000104904175,0.3630000054836273,0.1979999989271164
king charles is a father this is not news its been true for decades his team is relatively calm meanwhile prince williams camp is currently panicbriefing because they did like 80 of the leaking and planting of stories 1 more sleep til #harryandmeghanonnetflix,0.17000000178813934,0.6349999904632568,0.19499999284744263
perhaps king charles and prince william know lady hussey well enough to not need an investigation i assume they know her pretty well id imagine theyre best placed to know what shes like and whether or not she was wrong or right better than any commentators on twitter,0.05700000002980232,0.7540000081062317,0.1889999955892563
harry meghan have given king charles iii the full power to do what he must if life as a royal is so strenuous ok away with all the titles and styles,0.11299999803304672,0.7170000076293945,0.17000000178813934
also what happened between princess diana and king charles opened the door for both harry and william to marry the women they wanted otherwise they would each have had to have done their duty and married for position and not for love you would think hm would be grateful,0.08799999952316284,0.7440000176429749,0.1679999977350235
whenever i see king charles i still think it means some dog somewhere,0.17299999296665192,0.6600000262260437,0.16699999570846558
king charles is in bedfordshire and will visit town hall the newly built guru nanak gurdwara in luton the king will visit luton dart parkway station,0.003000000026077032,0.8299999833106995,0.16599999368190765
it has been reported that marlene will represent king charles when he hosts presidents biden and putin for earth saving peace talks in the new year,0.004999999888241291,0.8349999785423279,0.1599999964237213
wouldnt it be good if king charles and prince william held a press conference on thursday about removing titles everyone would be focused on that and not wetflix,0.09600000083446503,0.7450000047683716,0.1589999943971634
king charles and queen camilla will attend princess kates christmas carol concert at on december 15th along with other members of the royal family,0.003000000026077032,0.8429999947547913,0.15399999916553497
come on king charles and prince william please strip them of their titles and allow the inquiry into meghans bullying of palace staff to be published most of the british public will be on your side ,0.2280000001192093,0.6200000047683716,0.15199999511241913
the other day i saw king charles speak passionately about the value of the royal mail a shame he couldnt call for the current management who are bleeding it dryand destroying it to fuck off and for real job security and decent payrise for posties #foodbankdaynov30,0.5289999842643738,0.3370000123977661,0.1340000033378601
horrible news this morning and a reminder that many in the outer circles of the royal world are out of touch but interesting to see that under king charles this was handled swiftly and correctly the old guard is changing and its not a minute too soon,0.531000018119812,0.3449999988079071,0.12399999797344208
or king charles when offered a large amount of money in carrier bags or boris johnson when offered a lot of money to play a tennis match,0.05000000074505806,0.8299999833106995,0.11999999731779099
in the interest of consistency my facial expressions and hand gestures are always king charles silently demanding a table be cleared off,0.14800000190734863,0.7329999804496765,0.11900000274181366
i would honestly have more respect for prince harry if he proclaimed himself as king henry ix and landed troops in cornwall id certainly fight on the side of king charles but i would at least respect him but i do not respect him moaning from california via netflix,0.2840000092983246,0.5979999899864197,0.11800000071525574
fair enough i supported the queen and would like to support king charles but he is not making it easy the queen was always going to be a hard act to follow i think they should reinstate lady hussey who was a faithful servant to them for 60 years,0.2939999997615814,0.5910000205039978,0.11500000208616257
st edwards crown the centerpiece of the crown jewels viewed by millions each year at the tower of london has been moved to an undisclosed location for modification in preparation for king charles iii upcoming coronation,0.007000000216066837,0.8859999775886536,0.10700000077486038
king charles forgot that royalty is simply theater only difference is their jewelry is real,0.17800000309944153,0.7160000205039978,0.10700000077486038
new a netflix source tells me that both king charles and prince williams offices were contacted and given time to reply ahead of the release of #harryandmeghannetflix,0.007000000216066837,0.890999972820282,0.10300000011920929
since #moonbump is now trending its high time the truth is revealed about hms alleged children king charles can silence them once and for all especially now that the netflop eve is here to demand legal proof of birth of the body what say yall,0.20800000429153442,0.6890000104904175,0.10199999809265137
say want you want about king charles he gets up gets dressed and goes to work he doesnt hide in a mansion and flap his lips about his family while the wife talks to her phone with a towel on her head,0.10999999940395355,0.7879999876022339,0.10199999809265137
id like to hear king charles use that line the lifetime titles werent meant to be literal,0.20100000500679016,0.7009999752044678,0.09799999743700027
this is why i gave up my tv licence richard heads like nicholas witchell made the decision easy witchell should recall what king charles once said about him as he was spot on,0.4880000054836273,0.42399999499320984,0.08799999952316284
yes plus there were two princes whose titles were removed during wwii i believe apparently king charles iii can remove any of the royal titles simply by letters patent just not any peerages,0.03200000151991844,0.8840000033378601,0.08399999886751175
if anyone had to ask king charles iii where he was really from hed have to say germany,0.1860000044107437,0.7329999804496765,0.0820000022649765
december 4 1676 the danish army under the command of king christian v engages the swedish army commanded by the swedish king charles xi at the battle of lund to this day it is counted as the bloodiest battle in scandinavian history and a turning point in the scanian war,0.16699999570846558,0.7540000081062317,0.07900000363588333
i just randomly ran into king charles while walking home from class what the actual fuck ,0.5799999833106995,0.3449999988079071,0.07500000298023224
i hope king charles is in discussions with his lawyers the markles are not going away,0.3799999952316284,0.5460000038146973,0.07400000095367432
netflix have entered the chat a source at the streamer says that household offices for both the prince and princess of wales and king charles and camilla the queen consort were contacted and given sufficient time to respond,0.007000000216066837,0.9200000166893005,0.0729999989271164
although king charles iii and prime minister rishi sunak have only been in their respective new roles for a few weeks theyve already seen off the snps leader at westminster,0.014000000432133675,0.9129999876022339,0.0729999989271164
yes invite to any private family event to celebrate the coronation no invite to the coronation or heads of states event king charles first duty is to the monarchy and the coronation should not be used as a family bargaining opportunity stay in the lane,0.2460000067949295,0.6809999942779541,0.07199999690055847
of course she did she thinks she deserves it king charles needs to deal with her or better yet let camilla have a go at her,0.34200000762939453,0.5899999737739563,0.06800000369548798
king charles should investigate and then once he realises that lady susan hussey is entirely innocent of all these allegations against her he should immediately reinstate her then ban all culturally dressed imposters from attending any future palace events,0.31200000643730164,0.6209999918937683,0.06700000166893005
king charles the prince and princess of wales must stand up to harry and megan as well as the disingenuous people of colour for abusing their power,0.2800000011920929,0.6539999842643738,0.06599999964237213
if king charles really wants to show leadership he should strip those 2 grifters of their titles,0.47099998593330383,0.46799999475479126,0.06199999898672104
if king charles wants to shut harry up he should ask him to take a dna test ,0.20800000429153442,0.7319999933242798,0.061000000685453415
on the day before harry and meghans netflix series drops piers morgan calls for king charles to strip the sussexes of their royal titles watch the full clip on talktv ,0.02800000086426735,0.9120000004768372,0.05900000035762787
i think i speak for a few people when i say to the irrelevant ones stay away from the royal family and that includes king charles iii coronation,0.3970000147819519,0.5460000038146973,0.05700000002980232
december 6 1648 colonel thomas pride of the new model army purges the long parliament of mps sympathetic to king charles i of england in order for the kings trial to go ahead came to be known as prides purge,0.05299999937415123,0.8920000195503235,0.0560000017285347
at the unveiling ceremony of a statue of the late queen in york on november 9 a man in the crowd threw four eggs all of which missed at king charles and his wife he was arrested and charged under section 5 of the public order act the amazing part is his bail condition,0.37400001287460327,0.5730000138282776,0.05299999937415123
thank you for sharing cc monarchy isnt relatable with the younger generation they said nobody cares about the new king they said king charles iii hold my beer,0.5619999766349792,0.3869999945163727,0.050999999046325684
i sincerely hope that king charles removes all titles from the ginger whinger and his dog,0.6129999756813049,0.3370000123977661,0.05000000074505806
#context king charles told his side of the story and it didnt destroy the monarchy princess diana told her side and the monarchy is still standing but #harryandmeghanonnetflix telling their side is going to destroy the monarchy why wtf did you all do to them,0.3799999952316284,0.5709999799728394,0.04899999871850014
king charles had a documentary air last night and no cries about being overshadowed by a one minute netflix clip or a boston trip william and kate are already complaining about a carol concert being overshadowed theyre foreseeing overshadowing perpetual victims,0.5289999842643738,0.42100000381469727,0.04899999871850014
germany was only created in 1871 and queen victoria was born in the uk in 1819 so i think we can safely say that king charles iii is not german her husband died in 1861 want to try again with history dave,0.13500000536441803,0.8180000185966492,0.04699999839067459
i think she wished to have a social status and rank closer to that of her husband but king george v still issued a letters patent to remove her princely title you can actually find it online my point is if king george could do it why should king charles not be able to do it,0.08399999886751175,0.8690000176429749,0.04600000008940697
george washington started mandatory vaccination at valley forge if gw listened to steve scalise king charles iii would have his summer house where the white house is now,0.11400000005960464,0.8429999947547913,0.0430000014603138
so the loving #kingcharlesiii is weary of prince harry i am sure because 1 king charles removed security for his son grandson and revealed to the world his location 2 hasnt given his coloured grandkids titles that they are owed,0.4740000069141388,0.48500001430511475,0.04100000113248825
just two days ago king charles had eggs thrown at him again for the second time in a month,0.6240000128746033,0.3370000123977661,0.039000000804662704
can we all collectively give it up for king charles iii for giving us hq pics of the diplomatic reception when it has always been completely random if we got pics beyond them arriving he really said give the people what they want ,0.43700000643730164,0.5239999890327454,0.039000000804662704
had a horrible dream that ngozi fulani was guest of honour at king charles coronation after zadok the priest and all the traditional pomp and ceremony the cameras pan to a stage outside buckingham palace where breakdance group incluzion perform to ed sheerans shape of you,0.40400001406669617,0.5569999814033508,0.039000000804662704
literally the only positive thing i can say about this netflix show is that the queen will not see it her lifes work completely smeared with this smut im just in shock that this is actually occurring i feel incredibly sad for king charles tonight he must be devastated,0.8399999737739563,0.12200000137090683,0.03799999877810478
watching meghan and harry babes i dont care about your awkward dates call king charles iii a bitch,0.6480000019073486,0.3160000145435333,0.035999998450279236
the royals land is used to rent to families guided tours of the building host events grouse shooting and more was the queen and now king charles putting money before family,0.12700000405311584,0.8370000123977661,0.03500000014901161
i dont care about harry and megans documentary i dont care about king charles and camilla camilla has had a miraculous ride on the end of someones member they are nothing to australia,0.6629999876022339,0.30300000309944153,0.03400000184774399
i hope when prince charles iii is crowned king he drops his name charles all the monarchs who bared the name charles were all unlucky king charles i was caught up in civil war later he was imprisoned tried convicted and beheaded for high treason in january 1649,0.7310000061988831,0.23399999737739563,0.03400000184774399
poor harry he moved halfway across the world to get away but those titles followed him king charles needs to cut him free of them so he can be just harry windsor #harryandmeghanonnetflix,0.6420000195503235,0.3240000009536743,0.032999999821186066
what king charles should now do 1 strip them of duke and duchess so h m can just earn their money as haz and meg 2 publish the findings of the bullying allegations made by former staff about m #harryandmeghanonnetflix,0.33799999952316284,0.6320000290870667,0.029999999329447746
its time for king charles to cut the cord with these two,0.48500001430511475,0.48500001430511475,0.028999999165534973
when king charles picked prince archies birthday for his budget coronation people said world doesnt revolve around the sussexes same ones are now asking why netflix couldnt hold off promoting a series they paid almost 100m for,0.4399999976158142,0.531000018119812,0.028999999165534973
all roads lead to london there can be no doubt that king charles iii is the mastermind of the great reset green genocide agenda based on the climate hoax,0.6449999809265137,0.3269999921321869,0.028999999165534973
like the queen of the netherlands king charles iii needs to make a bold statement and slim down the monarchy to the direct line of succession if hm have a tantrum too bad,0.5559999942779541,0.41499999165534973,0.028999999165534973
king charles having eggs thrown at him at public engagements is comedy quite fitting considering how he completely disregarded disrespected princess diana oh camilla shld be called bitch camilla if it was up to me but mistress camilla will suffice #royalscandal #royal,0.7390000224113464,0.23100000619888306,0.028999999165534973
king charles 111 should call in the prime minister and ask if the gvt would pass a law removing harry from being a heir to the throne and stripping him of the title prince he himself can take the sussex title away evict him from the windsor cottage,0.20499999821186066,0.7680000066757202,0.02800000086426735
is there an egg shortage in the uk because people keep throwing them at king charles,0.5580000281333923,0.414000004529953,0.02800000086426735
am told netflix did approach the palace for comment on #harryandmeghannetflix contrary to reports in the press that quote a palace source king charles and prince williams offices were approached a source tells me,0.14100000262260437,0.8320000171661377,0.027000000700354576
when king charles receives money in shopping bags from middle eastern royalty for his charity foundation is he putting money before his familys reputation a more important question is how do the rf earn money do any other members of the rf hold a title and earn an income,0.18700000643730164,0.7870000004768372,0.026000000536441803
king charles prince of wales william who dont have any patience for all their malicious antics esp william who can be ruthless merciless when he needs to be in defense of his wife kiddies harkles crossed swords wthe wrong people,0.7429999709129333,0.23499999940395355,0.02199999988079071
what proof do you have that the royal family treated her badly besides her word i remember seeing king charles walking her down the aisle and embracing her mother i remember the queen and prince philip receiving them i want to see proofs not empty allegations,0.5519999861717224,0.4269999861717224,0.020999999716877937
fight king charles fight we are on here doing battle in defense of you americans are sick of your son and wife we hate their lies they mock you and our country too please i beg you pull titles magrethe did all is fine pull their titles #kingcharlespulltheirtitles,0.8550000190734863,0.12399999797344208,0.020999999716877937
emilokan untill the question comes in suddenly it becomes a group project how do you guys support someone who cant answer personal questions but has the nerves to be shouting emilokan as if he is prince charles now king charles,0.5419999957084656,0.43700000643730164,0.020999999716877937
remove the titles king charles and then we can be done with them king charles the british people have had enough of your son harry and his wife,0.7639999985694885,0.21699999272823334,0.019999999552965164
his father will be ashamed of him and so will king charles ,0.7979999780654907,0.18199999630451202,0.019999999552965164
so king charles throws lady susan hussey aside after decades of service to his mother and family and bows down to the howling race baiters,0.6700000166893005,0.3100000023841858,0.01899999938905239
has the time finally come for the palace to at last speak out king charles and william is it time we heard from yourselves it is very clear to see the relentless attack on our serving royals is not going to stopi do not believe that silence now is the answer anymore,0.765999972820282,0.21400000154972076,0.01899999938905239
people who face far right threats are protected by the government at the cost of taxpayers because its considered high security threat what the royal family king charles iii and prince william are doing to prince harry and his family is deliberate and by design,0.546999990940094,0.4339999854564667,0.01899999938905239
#breaking new reality tv show featuring estranged british prince harry widely suspected of plotting palace coup to unseat aging father king charles iii and brother crown prince william airs with analysts terming it attempt to win public support in savage battle for throne,0.3799999952316284,0.6019999980926514,0.017999999225139618
i want every british person in the uk to sit down and reflect the day that king charles ambush baby archie birthday daystop blaming harrymeghan royal family and uk media need to stop attacking meghan and harry the kingdom didnt respect his grandchild special day why why,0.8090000152587891,0.17399999499320984,0.017000000923871994
prince harry will pass point of no return if he criticises camilla in his new book spare and king charles will close the door on him royal expert phil dampier claims i feel pretty certain q camilla will not escape the duos bitterness,0.6460000276565552,0.335999995470047,0.017000000923871994
what did king charles do last month he complained to netflix about the crown s5 what did william do this week he complained to netflix about his brothers upcoming documentary hes his fathers son without the work ethic ,0.6669999957084656,0.31700000166893005,0.01600000075995922
as the statement points out the crown was originally made for king charles ii in 1661 replacing the 11th century original he melted down what it doesnt mention is that this monarchs legacy was creating the royal african company to transport slaves to the english colonies,0.27300000190734863,0.7110000252723694,0.01600000075995922
easily but surely prince harry is fading away to nullity what he did against his family puppeted by spoiled megan is unacceptable i am sure king charles iii will put things in order very soon bad news hm should go to work,0.8199999928474426,0.164000004529953,0.01600000075995922
seems to me that have made a bit of a paux pas here giving in so quickly to ms fulani has enabled her i really think william and king charles should have stepped back and thought about things instead of being terrified of the nonsense potential racial slur,0.6840000152587891,0.30000001192092896,0.01600000075995922
dear me im guessing that wont threaten to disallow the law that will be adopted this week deleting the requirement to swear allegiance to king charles iii much less do so before the pq mnas take their seats #cdnpoli,0.675000011920929,0.30799999833106995,0.01600000075995922
rishi sunak and akshata murtys estimated net worth is £730m they could give everyone in this county £1m and still be richer than king charles why do we have starving children why are our elderly neighbours at risk of freezing how is this reality,0.7710000276565552,0.21400000154972076,0.014999999664723873
neal sean reports that marlene has been invited to have a meeting with king charles and queen camila the woman who accused them of dv wow why not invite lady susan over to make things right 60 odd years of service only to be discarded like trash without all the facts #smh,0.6779999732971191,0.3070000112056732,0.014999999664723873
lady susan hussey should be reinstated immediately and ngozi fulani should apologise to her for causing the elderly lady so much upset if meghan harry were behind the ambush they should be stripped of their titles by king charles,0.7070000171661377,0.27799999713897705,0.014000000432133675
be very afraid of king charles iii that invitation to marlene ngozi fulani is a master craft machiavellian move or what are your thoughts ,0.6909999847412109,0.29499998688697815,0.014000000432133675
so has king charles started dismantling the empire yet has he taken any steps towards giving all lands back to indigenous peoples with reparations and compensating former slaves of the cwealth or is he gonna be just like his mum and stay benefiting from genocide,0.527999997138977,0.4569999873638153,0.014000000432133675
i dont believe the money part why would king charles suddenly weaken when he has supposedly been avoiding hs calls because it was always about money,0.6309999823570251,0.35499998927116394,0.014000000432133675
hello sir i have another question what do you think about all of this i mean will king charles iii take measures against the montecito duo because this is too much theyve crossed all the lines they do not know any boundaries this must stop,0.7020000219345093,0.2849999964237213,0.013000000268220901
king charles just died,0.7570000290870667,0.23000000417232513,0.013000000268220901
nile gardiner has asked king charles to strip the duke and duchess of their titles king charles has been urged to take action against prince harry and meghan markle over antiracism award insult which means treason neil gardiner has asked the new king to strip all title,0.5809999704360962,0.4059999883174896,0.013000000268220901
i think king charles prince william need to make a public apology if they had read the room correctly they would have realised they were being taken for mugs they backed the wrong person should apologise for this,0.7630000114440918,0.2240000069141388,0.012000000104308128
someone has thrown eggs at king charles again what eggxactly do they have against him,0.7590000033378601,0.23000000417232513,0.012000000104308128
h and megain crying bc king charles wont give them 20m a yr to sit on the couch and megain crying bc h cant be king when he should be megain doesnt understand math h was born second just them crying that h cant be king same oprah show,0.8050000071525574,0.18199999630451202,0.012000000104308128
the rejection of jesus is the highest crime against the great king charles spurgeon,0.8560000061988831,0.13300000131130219,0.010999999940395355
no susan hussey is not out of step there was no racist comment ngozi fulani went to the palace with an agenda to bring them down she is a prolific hater of king charles iii and twitters about her hate of the rf and support of megain markle,0.7799999713897705,0.20900000631809235,0.010999999940395355
i prefer not to refer to her at all she obviously cant decide which name suits her narrative the best and why on earth king charles has honoured her with an invitation is ridiculous,0.796999990940094,0.19200000166893005,0.010999999940395355
oh dear this forthcoming docuseries harry and meghan wont be doing any favour for the everdense harkles they will be likely not to be invited to attend the coronation of king charles iii next summer and have their royal titles rescind for good later next year hopefully ,0.8309999704360962,0.15800000727176666,0.010999999940395355
if king charles doesnt close down any and all palace doors for them now once and for all i dont know know what i am so angry and disgusted ,0.9110000133514404,0.07800000160932541,0.009999999776482582
truly heartbreaking king charles prince willliam and all the family must be devastated they are still mourning but carrying on i dont know how you deal emotionally with this treachery they will heartbroken and furious,0.9020000100135803,0.08799999952316284,0.009999999776482582
king charles should strip harry and meghan of their duke and duchess of sussex titles says it all when they using their royal titles to promote a netflix documentary to insult the british royal family,0.7770000100135803,0.21299999952316284,0.009999999776482582
oh no i feel embarrassed for him is this how he makes money now to pay his mortgage since king charles said he is not a bank,0.8270000219345093,0.16300000250339508,0.009999999776482582
king charles should save his son to do that he has to be harsh he needs to act now before its to late mm is only sticking aroun for money prince philip saw right through her and she knew so to cover her tracks she blatantly lied and played the racist card shes a lowlife,0.8339999914169312,0.15600000321865082,0.009999999776482582
so credible sources are confirming that prince harry duchess meghan were victims of real threats in gb yet his father now king charles iii pulled their security leaked their location to the press the sussexes left bc their lives were threatened #abolishthemonarchy,0.777999997138977,0.21299999952316284,0.008999999612569809
if king charles lets harry and meghan keep their titles after this he will just look weak gives them a license to attack until the end of time he needs to be bold strong he cannot let them get away with these lies and still profit from royal titles #princeharryisatraitor,0.824999988079071,0.16500000655651093,0.008999999612569809
king charles must be like son why after i failed as a husband to support your mother emotionally had an affair with your stepmother placed you in a position of public grief and offered you no protection against intrusive media have you turned against me #harryandmeghan,0.8220000267028809,0.16899999976158142,0.008999999612569809
#harryandmeghannetflix when you hear #nicholaswitchell speak of king charles it sounds ridiculous hes absurd #bbcnews is absurd the whole idea of a royal family continuing to be head of state is utterly absurd in 21st century #abolishthemonarchy,0.8740000128746033,0.11699999868869781,0.008999999612569809
ha so apparently being british this is my culture its ripe for taking the piss out of monarchists in general are a joke and need more self respect if you honestly believe king charles has been chosen by god to lord over you you need help,0.9049999713897705,0.08699999749660492,0.008999999612569809
is the royal family anything to do with you here in australia king charles is our head of state even republicans here cant stand those two liars they only help the royal family,0.871999979019165,0.11900000274181366,0.008999999612569809
this is as more about diana than megan her role has been to mirror dianas experiences she has used her as a script the latest release on gb news is truly outrageous king charles needs to speak to his legal team,0.8240000009536743,0.16699999570846558,0.008999999612569809
someone threw an egg at king charles his protection officers were quickly scrambled sorry,0.8460000157356262,0.14499999582767487,0.008999999612569809
if king charles doesnt remove harry meghans royal titles hes only got himself to blame theyre not going to stop bashing the royal family while making a fortune from it because of their own royal titles,0.8140000104904175,0.17800000309944153,0.008999999612569809
what gets me is how they talk about the media destroying them invading their privacy but yet they arrange for the media to invade their privacy like that long lens shot of them behind king charles waiting for the late queens coffin did they consider king charles privacy,0.7549999952316284,0.2370000034570694,0.00800000037997961
if you call charles king charles you genuinely need to grow up a bit,0.8550000190734863,0.13600000739097595,0.00800000037997961
when is king charles just gonna let it slip that harry isnt even his son james hewitt is a dead ringer for him and had an affair with diana,0.7310000061988831,0.26100000739097595,0.00800000037997961
im really really disappointed and angry with king charles and prince william for not defending lady hussy and getting her side of the story she was a close of the the queen for over 60 years and the queen did not suffer racists lady hussy is no racist,0.8809999823570251,0.11100000143051147,0.00800000037997961
the problem with haz is obviously king charles did not spank him enough and instill manners and courtesy in his son charles failed,0.8450000286102295,0.14800000190734863,0.00800000037997961
people who throw eggs at king charles need to understand theyll only drive the royal family underground,0.8040000200271606,0.18799999356269836,0.00800000037997961
#palacesourcessay i bet the evilnot my king charles hated wearing a ramaal headscarf for the visit to the new temple and had to bow in front of the sikh holy book guru granth sahib his cruel racist past catching up with him and the other evil parasites karma,0.9079999923706055,0.08399999886751175,0.00800000037997961
distasteful couple king charles must remove their titles immediately netflix will run for the hills xx,0.9259999990463257,0.06700000166893005,0.00800000037997961
king charles queen consort are to meet ngozi fulani at buckingham palace i cannot believe that they have fallen into the trap from this dispicable women my respect for the woke royal family is fast disappearing,0.8759999871253967,0.11599999666213989,0.007000000216066837
someone noted today that this horror has been going on since 2016 it is time to end this pain king charles remove these cruel jealous low unsuitable people from the royal family now the level of toxicity is beyond belief no end no repairs possible,0.9120000004768372,0.07999999821186066,0.007000000216066837
 king charles can not afford to wait any longer to take action his wifes events got slammed twice in a week geez w other royals attending too how embarrassing if i was queen camilla id say im done with engagements til you sort your kid #princeharryisatraitor,0.9160000085830688,0.07800000160932541,0.007000000216066837
ms kennedy is also a traitor and has insulted my royal family and our king charles iii and because of her insult i sure that king charles might i have few words ms kennedy you have no idea who is rachel meghan markle when the word of epstein and more of yachting girl,0.8960000276565552,0.09700000286102295,0.007000000216066837
yall to give prince william or king charles any credit for swiftly terminating a racist from working after it got out they were racist isnt giving what you think it does especially when that same person was tormenting meghan yall didnt do a damn thing to speak out,0.8629999756813049,0.12999999523162842,0.007000000216066837
this needs to be sent to king charles they didnt have the balls to say anything when the late hm the queen was alive ,0.847000002861023,0.1459999978542328,0.007000000216066837
king charles and his son wonder why people dont like them and are such flops on the world stage ,0.8859999775886536,0.10700000077486038,0.007000000216066837
king charles needs to shut harry up harry has no shame and continues to dig at william and kate both harry and megan continue to publicly humiliate the royal family they insult the memory of our beloved queen elizabeth and insults king charles,0.8939999938011169,0.0989999994635582,0.007000000216066837
fek my royal mint account hacked bought king charles coins dodgy ews saying princess di wtfdenied my security answer at least saved a copy of my receipts unless they changed my postal address,0.8960000276565552,0.09799999743700027,0.007000000216066837
the most insufferable pair on the planet never thought americans would once again be at the mercy of a british king but here we are king charles please strip these grifters of their title and spare us,0.9409999847412109,0.052000001072883606,0.007000000216066837
or challenge her about her tweets accusing king charles of domestic violence extraordinary that you can libel someone to a worldwide audience and youre not accountable but that you are for something someone else said,0.7870000004768372,0.20499999821186066,0.007000000216066837
i do believe king charles and prince william must seriously rethink their woke attitude on matters it was not racism it was a set up who attends functions with a recorder that woman should be treated for what she is a conniving quite evil guest,0.8759999871253967,0.11699999868869781,0.007000000216066837
