,neg,neu,pos
uhhhm yes hello my name is sam sam bankman fraud uh fried yes sam bankman fried i am seeking investors in my total real company,0.289000004529953,0.6190000176429749,0.09200000017881393
ftx ceo sam bankmanfried reached out to crypto exchange okx on monday about possible deal before approaching binance okx spokesperson,0.006000000052154064,0.9020000100135803,0.09200000017881393
just in #ftx founder sam bankmanfrieds aircraft becomes most tracked flight after filing for bankruptcy,0.06700000166893005,0.8420000076293945,0.09099999815225601
cramer jewish sam bankman jewish gary gensler sec chair who taught sam how to generate loopholes jewish owner of the markets blackrock ceo jewish george soros jewish carl icahn jewish david temper jewish market fixes when they all decide too,0.02800000086426735,0.8830000162124634,0.09000000357627869
ftx sam bankmanfried has resigned his role as ceo and will remain to assist in orderly transition,0.020999999716877937,0.8889999985694885,0.09000000357627869
sam bankmanfried sbf another brilliant person who belongs in jail many of the backers of the gop benefit from fewer regulations but regulations are needed to protect millions of innocent investors from the rogue actions of crooks like sbf,0.6489999890327454,0.2630000114440918,0.08799999952316284
breaking binance has bought out ftx officially confirmed by sam bankman fried,0.02199999988079071,0.8899999856948853,0.08799999952316284
holy shit ive just been sent verified proof sam bankmanfried has been captured and was executed late this evening,0.5450000166893005,0.3700000047683716,0.08500000089406967
just in sam bankmanfried previously transferred at least 4 billion in ftx funds to support alameda including user deposits reuters reports,0.008999999612569809,0.9089999794960022,0.0820000022649765
movie pitch disgraced crypto scammers do kwon zhu su sam bankman etc go into hiding in a bro crib in an undisclosed location they of course decide to start trading and are constantly rugging each other and the public via unlimited new coins hilarity ensues,0.34299999475479126,0.578000009059906,0.07999999821186066
sam bankmanfried didnt kill himself,0.35100001096725464,0.5690000057220459,0.07999999821186066
sam bankmanfried former ftx cofounder wealth plummeted from 16 billion to 0 in a week time can change in matter of daysmins always stay grounded and focus on process ,0.35600000619888306,0.5649999976158142,0.07900000363588333
for all this ftx stuff to go down when michael lewis was already working on a book profiling sam bankmanfried is an unbelievable gift to all of us i doubt lewis had anything like this on his radar when setting out to write this book but who cares,0.48500001430511475,0.4359999895095825,0.07900000363588333
sam bankmanfried is the elizabeth holmes of bernie madoffs of ivan boeskys,0.13600000739097595,0.7860000133514404,0.07800000160932541
ftx chief sam bankmanfried is seeking up to 94 billion to rescue the firm,0.041999999433755875,0.8809999823570251,0.07699999958276749
pro tip for you web3 mfs do not look to sam bankmanfried for financial advise,0.32600000500679016,0.5979999899864197,0.07699999958276749
 ftx group commences voluntary chapter 11 proceeedings in united states statement ftx says sam bankmanfried has resigned his role as ceo and will remain to assist in orderly transition #ftx,0.014000000432133675,0.9089999794960022,0.07699999958276749
just in ftx ceo sam bankmanfrieds net worth is now under 1 billion down from 16 billion yesterday the bloomberg billionaires index estimates,0.07699999958276749,0.8489999771118164,0.07400000095367432
poetic that the character who emblematized the 2008 crash was named bernie madoff almost made off with a bunch of money and now the one for our impending crash is named sam bankmanfried made bank man but got fried,0.5230000019073486,0.4050000011920929,0.07199999690055847
sam bankmanfried spent 31000000 on politicians last year we spent 0 thats the difference,0.3970000147819519,0.5329999923706055,0.07000000029802322
quick summary of sam bankmanfrieds tweets this week nov 7 assets are fine nov 9 assets arent fine nov 10 ftx us is fine nov 11 ftx us is bankrupt,0.4020000100135803,0.527999997138977,0.07000000029802322
ftx says sam bankmanfried has resigned his role as ceo and will remain to assist in orderly transition,0.01899999938905239,0.9120000004768372,0.07000000029802322
do you know what rhymes with sam bankman bankrun,0.017999999225139618,0.9129999876022339,0.0689999982714653
ftx ceo sam bankmanfried sold equity in the firm at a 50 discount to employees in the spring per the block,0.012000000104308128,0.9200000166893005,0.06800000369548798
sam bankmanfried lost 94 of hes fortune in a day hes still a billionaire let that sink in,0.4050000011920929,0.5260000228881836,0.06800000369548798
ftx ceo sam bankman was one of the largest political donors trying to influence todays mid term elections he only donated to democrats and wanted to get favorable laws towards ftx and unfavorable laws towards binance,0.18299999833106995,0.75,0.06700000166893005
his name was sam bankmanfried,0.039000000804662704,0.8949999809265137,0.06499999761581421
ftx sam bankmanfried sbf who is pushing for more legislation for crypto is also the 2nd largest donor to joe biden in 2020 when when sbf tries to tell the community he doesnt have an agenda i aint buying it i have warned ,0.2930000126361847,0.6439999938011169,0.06400000303983688
sam bankmanfried destroyed the remaining courage that many people had in cryptocurrency but one thing is sure the more people exit the more money those who are buying bitcoin and altcoins now will make in the bull run,0.5329999923706055,0.40299999713897705,0.06400000303983688
crypto exchange ftx saw around 6 bln of net withdrawals in 72 hours before tues morning ceo sam bankmanfried in telegram message to staff,0.02199999988079071,0.9139999747276306,0.06400000303983688
if jonah hill isnt already practicing his sam bankmanfried accent getting his agent on the line with sorkins people and rehearsing a 2024 oscars speech what is he even doing,0.10999999940395355,0.8270000219345093,0.06300000101327896
breaking news sam bankmanfried has turned to private equity powerhouse apollo global according to three sources familiar with the matter going to web2 to ask them to bail out web3 is a new low for crypto,0.1720000058412552,0.765999972820282,0.06300000101327896
sam bankmanfrieds tweets this week nov 7 assets are fine nov 9 assets arent fine nov 10 #ftx us is fine nov 11 ftx us is bankrupt nov 12 we were hacked terrible timing so sorry,0.6380000114440918,0.29899999499320984,0.06199999898672104
last week the billionaire ceo of facebook mark zuckerberg lost 11 billion in a single day today the billionaire ceo of crypto exchange ftx sam bankman lost 14 billion in a single day nature is healing,0.38600000739097595,0.5519999861717224,0.061000000685453415
dont get it twisted binance done us all a favour ftx wanted more regulation or as he put it customer protection sam bankmanfried was a trojan horse #bitcoin #ftx #sbf,0.38499999046325684,0.5540000200271606,0.061000000685453415
someone on bcb twitter page just said that the word is sam bankman fried is missing and very likely on the run right now not sure if theres any truth to this but bitboy crypto has been all over him being a bag of hit good on you bitboy u called it,0.3179999887943268,0.6230000257492065,0.05999999865889549
hearing runors sbf real name is actually sam bankman hyde,0.06599999964237213,0.875,0.05900000035762787
how long is it before sam bankmanfried is a listener on capitulation and villian brings him on the stage beanimaxi style ,0.012000000104308128,0.9309999942779541,0.057999998331069946
another wild theory sam bankmanfried has to be the most obvious alias his parents image was also created there are ppl out there who do this for a living they can edit create a whole image for someone online school career etc make them seem legit question everything,0.21899999678134918,0.7260000109672546,0.054999999701976776
sam bankmans updated net worth is zero according to bloomberg,0.4350000023841858,0.5109999775886536,0.054999999701976776
sam bankmanfried fried bank man sam hiding in plain sight all along,0.13500000536441803,0.8100000023841858,0.054999999701976776
the rise fall of sam bankmanfried his father is a professor at stanford so is his mom studied at mit child prodigy apparently sometimes being too smart is a bad thing,0.1420000046491623,0.8040000200271606,0.05400000140070915
because i worked as a securities lawyer for 30 years representing wall street firms people ask me what is likely to happen to sam bankmanfried and i say i have seen this movie before in 2011 it was called the mf global scandal,0.2630000114440918,0.6859999895095825,0.052000001072883606
sam bankmanfried attempted to monopolize an entire industry and deploy it into the hands of the ruling class his ponzi blew up spectacularly after a successfully executed speculative attack the demise of ftx should be a cause for celebration,0.7160000205039978,0.23399999737739563,0.050999999046325684
sam bankman fleed,0.37599998712539673,0.5720000267028809,0.050999999046325684
just in #ftx founder sam bankmanfried removes assets are fine tweet from twitter,0.2669999897480011,0.6809999942779541,0.050999999046325684
so ftx is henceforth and forever known as sam bankmanfraud right can we make this happen,0.5,0.4490000009536743,0.050999999046325684
ftxs sam bankmanfried faces sec probe bbg sam bankman didnt fry himself,0.210999995470047,0.7379999756813049,0.050999999046325684
question of the day is sam bankman fried,0.1899999976158142,0.7599999904632568,0.05000000074505806
ftx commences chapter 11 bankruptcy sam bankmanfried has resigned his role as ceo and will remain to assist in orderly transition john j ray iii has been appointed ceo,0.05299999937415123,0.8989999890327454,0.04899999871850014
and just like that ftx and sam bankmanfried folded like a lawn chair,0.41499999165534973,0.5360000133514404,0.04899999871850014
given what has happened is sam bankmanfried a made up name theres surely a clue in the title,0.14000000059604645,0.8109999895095825,0.04899999871850014
breaking reuters reports ftx chief sam bankmanfried is seeking up to 94 billion to rescue the firm,0.08399999886751175,0.8669999837875366,0.04899999871850014
take all of your money out of ftx sam bankmanfried caused the crypto market to crash #dogecoin will rise back soon,0.699999988079071,0.25200000405311584,0.04800000041723251
db crypto exchange ftx saw around 6 bln of net withdrawals in 72 hours before tues morning ceo sam bankmanfried in telegram message to staff rtrs,0.03099999949336052,0.9210000038146973,0.04800000041723251
i remember how everyone on clubhouse was sucking up and saying sam bankman fried is the genius of cryptocurrency the fact cz dont want to do business anymore means this guy did exactly what celsius did with leveraging and re entrances,0.625,0.3269999921321869,0.04800000041723251
sad but true sam bankmanfried ftx is slowly becoming the new do kwon #alameda ftt #luna,0.5070000290870667,0.44600000977516174,0.04800000041723251
remarkable how many genius billionaires turn out to be frauds elizabeth holmes theranos adam neumann wework sam bankmanfried ftx,0.6079999804496765,0.3449999988079071,0.04699999839067459
a competitor is trying to go after us with false rumors ftx is fine assets are fine sam bankmanfried,0.5249999761581421,0.4300000071525574,0.04500000178813934
db ftxs sam bankmanfried tells employees in message binance had not previously expressed reservations about deal slack message viewed by reuters,0.05299999937415123,0.9020000100135803,0.04500000178813934
ftx files for chapter 11 sam bankmanfried is out,0.14000000059604645,0.8169999718666077,0.04399999976158142
a friend wisely observes sam bankman fried was a major donor to biden and dems which means that dems were major beneficiaries of the ftx scam leading up to midterms will fried get special treatment on account of this,0.2460000067949295,0.7120000123977661,0.0430000014603138
just in ftx ceo sam bankmanfrieds net worth is now 991 million down from 16 billion yesterday the bloomberg billionaires index estimates,0.20100000500679016,0.7549999952316284,0.0430000014603138
im not gonna sugarcoat this and im sorry for my language but somebody has to say it sam bankmanfried youre a big baby,0.7139999866485596,0.24400000274181366,0.041999999433755875
so yeah everyone that said we can trust tether because sam bankmanfried said tether is totes legit and he can redeem tether looks like its been proven to be a bad take,0.6209999918937683,0.33799999952316284,0.041999999433755875
regulation coming to cryptos soon thanks sam bankman cz you lost,0.6539999842643738,0.30399999022483826,0.041999999433755875
 alpha alert information is swirling that official could be in trouble and big holders of ftt like are cashing out their positions sam bankman fried may have been helping various entities out of need not charity i have taken profit where it made sense 1,0.3370000123977661,0.621999979019165,0.041999999433755875
ftx legal say sam bankmanfried introduced backdoor in ftxs bookkeeping software to alter the companys financial records and move billions without alerting other staff auditors etc reuters #crypto #nfts,0.07800000160932541,0.8799999952316284,0.04100000113248825
sam bankmanfreid more like sam bankmaninjail,0.2290000021457672,0.7300000190734863,0.04100000113248825
you telling me a sam bankmanfried this rice,0.40799999237060547,0.5509999990463257,0.03999999910593033
sam bankmanfried to auction off one of his last names,0.061000000685453415,0.8989999890327454,0.03999999910593033
sam bankman loses 96 of his wealth in a day and goes from a billionaire to needing a bailout himself what sort of comedy movie am i living in,0.6740000247955322,0.28700000047683716,0.039000000804662704
ftx chief executive sam bankmanfried told an investor this week that alameda owes ftx about 10 billion wsj,0.03200000151991844,0.9279999732971191,0.039000000804662704
headlines be like 2021 how sam bankmanfried made 10 billion by the age of 28 2022 how sam bankmanfried lost 10 billion by the age of 30,0.21299999952316284,0.7490000128746033,0.03799999877810478
if you are a holder i recommend getting out of anything involved with sam bankman fried alameda and ftx,0.2199999988079071,0.7419999837875366,0.03799999877810478
other bloomberg estimates on sam bankman ftx 1 single dollar almeda 1 single dollar ftx us 11 billion persoanl debt 650 million,0.035999998450279236,0.9259999990463257,0.03799999877810478
fetterman rises on the day sam bankmanfried implodes its mixed messages out there for the future of men who wear shorts to work,0.3709999918937683,0.5910000205039978,0.03799999877810478
ftx says sam bankmanfried has resigned his role as ceo and will remain to assist in orderly transition transition to what ,0.020999999716877937,0.9419999718666077,0.03700000047683716
 just in ftx ceo sam bankmans net worth is negative 200 million dollars now down from over 16 billion yesterday 16000000000 1 in just 1 day,0.550000011920929,0.41499999165534973,0.035999998450279236
breaking sam bankmanfried has resigned as ceo of ftx reminded me with celsius exchange exact story,0.14399999380111694,0.8209999799728394,0.035999998450279236
ftxs sam bankmanfried told an investor this week that almeda owes ftx around 10b according to wsj,0.03500000014901161,0.9290000200271606,0.035999998450279236
where is sam bankmanfried,0.1889999955892563,0.7770000100135803,0.03500000014901161
16 dear unizen community with regards to recent events leading up to the ftx bankruptcy and sam bankmanfried stepping down as ceo of ftx unizen would like to reassure the community that neither our trading platform nor the company are in any way affected by recent events,0.24699999392032623,0.7179999947547913,0.03500000014901161
not your keys not your coins a crypto catchphrase takes on more meaning as sam bankmanfrieds exchange falters,0.5540000200271606,0.41100001335144043,0.03500000014901161
business idea restaurant sam bankmanfried chicken when you order food they take your money and send it to mcdonalds without giving you anything in return,0.5260000228881836,0.4399999976158142,0.03500000014901161
sam bankman aint so freed anymore,0.460999995470047,0.5040000081062317,0.03500000014901161
are you telling me that do kwon sam bankman fried singlehandedly burnt over 100 billion dollars,0.3540000021457672,0.6110000014305115,0.03500000014901161
just in ftx ceo sam bankmanfried denies insolvency rumors as #binance liquidates ftt tokens,0.11100000143051147,0.8539999723434448,0.03500000014901161
i must be a boomer as i hadnt heard of sam bankmanfried or ftx before yesterday,0.5210000276565552,0.4440000057220459,0.03500000014901161
no im not related to sam bankmanfried,0.39100000262260437,0.574999988079071,0.03400000184774399
just realized sam bankmanfried is an anagram for far misnamed bank,0.4410000145435333,0.5249999761581421,0.03400000184774399
sam bankman fried said he was going to give away all of his money he just forgot to mention he would give away all of yours too take your bitcoin off exchanges,0.49900001287460327,0.46799999475479126,0.032999999821186066
now evidence has emerged that proves that gensler met with the mastermind of what may be one of the biggest frauds in american history sam bankmanfried before the 14 billion collapse of ftx,0.5220000147819519,0.4449999928474426,0.032999999821186066
breaking sec launches investigation into ftx ceo sam bankmanfried official ftx,0.05299999937415123,0.9139999747276306,0.032999999821186066
the solvency and liquidity issues faced by ftx and specifically sam bankmanfried highlight the need for defi across all crypto platforms the entire purpose of cryptocurrency was to ensure that one individual or org didnt have an undue or overt amount of control cont,0.31700000166893005,0.6510000228881836,0.03200000151991844
breaking sec launches investigation into ftx ceo sam bankmanfried,0.08500000089406967,0.8840000033378601,0.03099999949336052
it only gets more crazy when you dig in to each and every one of the companies a financial control feedback loop that ultimately ends with the all the money going to sam bankmanfried controlled companies companies with no owner or financial data splashpage websites etc,0.6150000095367432,0.35600000619888306,0.029999999329447746
so waitsam bankmanfried was busy buying democratic primaries while his entire cypto scheme was collapsing do i have that right,0.5450000166893005,0.42500001192092896,0.029999999329447746
at what point is a bet on bitcoin a bet on sam bankmanfrieds balance sheet,0.12999999523162842,0.8399999737739563,0.029999999329447746
sequoia capital which bet over 200m on sam bankmanfrieds ftx crypto exchange says we are marking our investment down to 0 neel kashkari minneapolis fed president remarks that crypto is the wild west chaos all rolled into one it might be 99 noise hype confusion,0.45500001311302185,0.5149999856948853,0.029999999329447746
withdrawals at ftx effectively paused ceo sam bankmanfried in telegram message to staff bust,0.25,0.7210000157356262,0.029999999329447746
sam bankman fried more like sam bankman jailed ,0.3630000054836273,0.6069999933242798,0.029999999329447746
