,neg,neu,pos
the sbf story is fascinating in that it has strong ideological elements all of sams big decisions were motivated by a cultlike devotion to a wellfunded but niche philosophical movement that is popular in silicon valley in dc he weaponizd his ponzi ftx to influence policy,0.026000000536441803,0.453000009059906,0.5210000276565552
i am a #bitcoin crypto youtuber trader i do have affiliate partnerships with exchanges never had with ftx even though these are my partners the community comes always first for me and im telling you right now do not hold any crypto on exchanges you dont need there,0.035999998450279236,0.47200000286102295,0.492000013589859
quick ftx recap got audited in the metaverse structure riddled with rpts that no one understood closed funding rounds playing league of legends amphetamine sex parties big hair its going to be one hell of a film,0.1550000011920929,0.38600000739097595,0.45899999141693115
if your project is struggling because of the ftx situation dm me have an amazing network of top funds that are looking to support struggling projects right now,0.15700000524520874,0.3930000066757202,0.44999998807907104
qredo has no direct or indirect exposure to ftx we deeply believe in decentralized infrastructure and we hold all qredo foundation assets within the qredo network 12,0.008999999612569809,0.6439999938011169,0.34700000286102295
good morning friends or maybe its not good morning have you already seen the new news about the ftx exchange,0.03799999877810478,0.6190000176429749,0.3440000116825104
just in the founder of #ftx sam bankmanfried just landed his private jet in argentina,0.004000000189989805,0.6589999794960022,0.33799999952316284
its strange i feel like all my #vgx brothers sisters won something realizing how fortunate we are to have avoided losing virtually all our assets to the official bankruptcy wow let this be a lesson to critically question any offer in the new auction,0.3160000145435333,0.3529999852180481,0.3310000002384186
its one hell of a week in crypto i want to share my thoughts with our #cobi community and how i see the world of web3 will change forever firstly we have no exposure to ftx and none of our treasury assets are on this exchange 110,0.20600000023841858,0.46399998664855957,0.33000001311302185
 does not have any investment or exposure in ftx user assets reserve rate is over 100 because we are making money huobi has completed over 30 b usd of user funds redemption from mainland china withdrawals,0.04600000008940697,0.6389999985694885,0.3149999976158142
the interesting thing is that i can make all the money i lost on ftx in the stock market in a day but it will still be painful i pulled back on active investing in december and that is what saved me when told us to sell in november i stopped investing he saved me,0.2750000059604645,0.421999990940094,0.30399999022483826
im on vacation celebrating my wifes 50th birthday i was hoping to stay off twitter but the ftx collapse and hack are too heartbreaking and shocking wish i could give a hug to all of you who are being affected ,0.4410000145435333,0.34200000762939453,0.21799999475479126
our condolences go out to all affected by the issues surrounding ftx both individuals in this community and other projects in the ecosystem fortunately our treasury has not been impacted by the issues surrounding ftx all of our assets are stable and secure 14,0.19300000369548798,0.5920000076293945,0.2150000035762787
while had no exposure to official or alameda our hearts are with all those who are affected by it were builders and now is a time to rebuild coti,0.24199999868869781,0.5600000023841858,0.1979999989271164
another lesson from ftx and other crypto debacles is if a company says you can earn 8 interest guaranteed and they arent treasury i bonds then you can assume its a pyramid scheme or theyre gambling with your money its pure magic in finance to guarantee such high yields,0.2590000033378601,0.5519999861717224,0.1889999955892563
ftx wallets being zeroed out the story just gets crazier decentralized wallets gn ,0.13300000131130219,0.6830000281333923,0.18400000035762787
its cool that ftx went from being the golden child of crypto to collapsing due to dodgy deals and then to being hacked and millions of dollars extracted in like 4 days,0.43700000643730164,0.3889999985694885,0.17399999499320984
just in gamestop gme ends partnership with ftx and announces full refunds for customers who purchased gift cards,0.020999999716877937,0.8059999942779541,0.17299999296665192
ftx story is wild heres what i found out so far,0.10199999809265137,0.7319999933242798,0.16599999368190765
like the ftx case finance by blockchain is so transparent that it is hard to know whether it is good or bad in the opposite direction,0.21299999952316284,0.621999979019165,0.16500000655651093
watching the ftx drama happen in real time is pretty surreal it feels like were all watching a movie but the scary part is that were not,0.28700000047683716,0.5509999990463257,0.16200000047683716
sbf was about to establish a regulatory monopoly on crypto worldwide ftx was the crypto arm of the establishment theyre wef binance realises this and sells the ftt tokens which blew the whole thing up so if you think about it cz just saved crypto ,0.08699999749660492,0.753000020980835,0.1599999964237213
piggy vest get money for ftx let the drama beginwho remembers mmm omoo,0.09700000286102295,0.7649999856948853,0.1379999965429306
280m has been moved from ftx international and ftx us to another wallet this story line is nuts,0.32199999690055847,0.546999990940094,0.13099999725818634
ftx is not hacked sbf is trying to make his funds back in every single possible way its all written in the cards,0.2160000056028366,0.656000018119812,0.12800000607967377
so just came on spaces about ftx hack and said doge to the moon ,0.050999999046325684,0.8220000267028809,0.12600000202655792
the cricket world cup is sponsored by ftx a company currently in administration lol lmao,0.2199999988079071,0.656000018119812,0.12399999797344208
are you a ftx employee does the company you work for have any exposure to ftx i want to hear from you please email tips com from a personal email address,0.014999999664723873,0.8629999756813049,0.12200000137090683
i was on the trading floor at lehman when we went bankrupt some reflections and lessons learned as we digest the ftx insolvency the similarities are eerily similar,0.1120000034570694,0.7710000276565552,0.11699999868869781
dear survivors these past few days have been crazy we would like to reassure our community that we are not impacted by the event affecting ftx and related companies we would like to express our full support to the other nft projects affected by this drama we are together,0.42100000381469727,0.46299999952316284,0.11599999666213989
woke up to the news if you still have ftx app on your phone please unistall gm fam if you still here say it back,0.12399999797344208,0.7590000033378601,0.11599999666213989
imagine richard heart bailing out #ftx and buying it for fiat onramp to #pulsechain lol almost definitely not happening but imagine,0.32899999618530273,0.5559999942779541,0.11500000208616257
breaking ftx,0.17900000512599945,0.7089999914169312,0.1120000034570694
gm another day another plot twist in the #ftx saga,0.14300000667572021,0.7480000257492065,0.10899999737739563
transfer all your funds away from exchanges to check how stable they are #ftt #ftx ftx,0.03500000014901161,0.8569999933242798,0.1080000028014183
engineers have been able to claim back a substantial amount off the hacked funds from an ftx admin,0.06199999898672104,0.8320000171661377,0.10599999874830246
breaking over 1 billion in customer funds are now missing from ftx after a hack was just reported how convenient,0.4909999966621399,0.4050000011920929,0.10400000214576721
remember ftxs volume was 90 smaller than binance if ftx was lehman binance is blackrock binance runs crypto and tether is the gas,0.13600000739097595,0.7609999775886536,0.10300000011920929
#stocks pumping hard had it not been for the ftx collapse then #crypto would be too about to rename the channel the stock lark ,0.4189999997615814,0.47999998927116394,0.10199999809265137
ftx admin on apparent hack not all hope is lost engineers have managed to retrieve substantial amount of funds,0.32100000977516174,0.578000009059906,0.10100000351667404
has anyone thought of the possibility that ftx was discussed within those bill hinman emails this could be absolutely insane #xrp #xrpcommunity,0.3479999899864197,0.5540000200271606,0.09799999743700027
crypto is so deeply funny listening to a twitter space with 10k dudes spinning increasingly elaborate theories on what is happening with ftx and some guy interrupts the discourse to scream everyone needs to liquidate their sappy seals now and tweets a pic of a cartoon seal,0.5040000081062317,0.39899998903274536,0.09700000286102295
i know most of the cardano community dont have the ftx app thank god but if you happen to have it do not open delete immediately ,0.4580000042915344,0.44699999690055847,0.09600000083446503
unrelated to league but if someone can help me answer thatd be great if you have money in your ftx acc does that mean theyre all gone now and youll never see them again,0.2680000066757202,0.6370000243186951,0.0949999988079071
people are concerned about the situation with ftx so i want to share there is no affect on we raised 1m from ftx alameda out of the 200m in vc we raised we are in all cash no stables except for the 1200 eth we made from royalties that is in a gnosis safe,0.10100000351667404,0.8059999942779541,0.09399999678134918
drop your nft #ftx,0.028999999165534973,0.8820000290870667,0.08900000154972076
#lunc has nothing similar to #ftx and lunc is not even listed on ftx so lunc holders are safe,0.25,0.6620000004768372,0.08799999952316284
update if you had money on ftx you couldnt withdraw it may be a good idea to keep the ftx app on your phone but just disable updates for it the local data could be useful as evidence in a future claimlawsuit against ftx if you didnt lose money delete the app,0.25,0.6669999957084656,0.08299999684095383
following the chapter 11 bankruptcy filings ftx us and ftx dot com initiated precautionary steps to move all digital assets to cold storage process was expedited this evening to mitigate damage upon observing unauthorized transactions,0.02500000037252903,0.8980000019073486,0.07699999958276749
breaking ftx had a backdoor built into its accounting software by sbf which he used to move billions without triggering alerts to other staff auditors etc reuters,0.11100000143051147,0.8159999847412109,0.0729999989271164
i wish my man went down on me as much a ftx,0.6169999837875366,0.3100000023841858,0.0729999989271164
here is some hopium for you even with luna and 3ac blowing up the general consensus on crypto twitter was everyone was still expecting a bull market so it wasnt going to happen with this ftx debacle its the first time in a while everyone thinks its over,0.47999998927116394,0.4480000138282776,0.07199999690055847
randomly woke up at 4am and this ftx story is still unfolding in real time lmao,0.12600000202655792,0.8040000200271606,0.07100000232458115
west ham femboys crypto hack help mta hikkikimori metamask elizabeth holmes ye bitcoin sfb smol elon musk schizofreq caroline science ftx luna milady discord bahamas alameda autism orgy adderall bean bag grift martin shkreli bimbo cz binance support urbit assembly charlotte fang,0.1120000034570694,0.8169999718666077,0.07100000232458115
bro elon just hopped on the ftx drama space and started shilling doge to the moon lmfaooooooooo what is this timeline,0.4580000042915344,0.4740000069141388,0.06800000369548798
this cycle is so lmeowd safest investors rekt on blockfi et al lending platforms smartest quant and trade firms rekt on ftx jpeg buyers and retards like me half alive,0.6230000257492065,0.3089999854564667,0.06800000369548798
when you realize that sbf was likely a leftwing agent it all makes sense as to why sec chair gary gensler was working with sbf to obtain a regulatory monopoly makes sense why gensler has been going after coinbase ftxs competitor gensler was finance chair for clinton,0.07400000095367432,0.859000027179718,0.06599999964237213
dear #lunc community with the current ongoing compromise with #ftx it would be wise to delete the ftx application from your mobile device please do not update the platform protecting the community will always be my number 1 priority please be safe everyone,0.42899999022483826,0.5090000033378601,0.06300000101327896
where that ftx gold advantage at now ,0.0430000014603138,0.8939999938011169,0.06300000101327896
we are monitoring the ftx hack through onchain analysis and will be working with the community to see what we can do okx as a responsible exchange will get in touch and assist in recovery and tracking,0.07800000160932541,0.8600000143051147,0.06300000101327896
ive been out of town for a few days internet access it not great here but i hope i can manage to get one tweet out i heard a rumor there might be some issue at ftx dont know whats up but maybe someone can look into it just in case hope this works,0.6230000257492065,0.3199999928474426,0.057999998331069946
i have an inside source telling me that crypto is having on his show to discuss #ftx and other areas of risk,0.03200000151991844,0.9110000133514404,0.0560000017285347
all ftx assets are gone crazy,0.656000018119812,0.2879999876022339,0.0560000017285347
bally needs to join ftx in the graveyard,0.17100000381469727,0.7730000019073486,0.0560000017285347
for the record yes we did have significant funds stuck on ftx no we did not use any bahamian method to move funds out,0.11800000071525574,0.8289999961853027,0.05400000140070915
mf global ethgate ftx all on watch,0.32100000977516174,0.625,0.05299999937415123
if you follow ofcrows hes mapped the links of ftx to the kremlin,0.06400000303983688,0.8830000162124634,0.05299999937415123
its been reported that ftx was hacked around 600 million was stolen absolutely insane we have witnessed a moment in history that will be remembered forever i urge everyone to buy a cold storage device at this stage you have no business in crypto without one #veve #ecomi,0.7070000171661377,0.2409999966621399,0.052000001072883606
to all ftx victims listen we in the #celsius and #voyager community are in this shit already we are here if you need to talk just remember its money not worth hurting yourself so please reach out to someone if you need the help family and loved ones are true wealth ,0.6150000095367432,0.33399999141693115,0.050999999046325684
the impact to americans from todays bankruptcy filing by official might have been mitigated if there were a sensible legislatively authorized american regulatory framework for digital assets,0.30300000309944153,0.6470000147819519,0.05000000074505806
btw if you had verified accounts on #ftx expect absolutely everything to be released to the public name address credit card details if you used a cc id numbers social security #identifytheft will be wild not sure what you can do with this other than closing,0.4090000092983246,0.5419999957084656,0.04899999871850014
ftx is just the first domino to topple,0.4090000092983246,0.5429999828338623,0.04800000041723251
imo this isnt a hack this is the world economic forum wiping all proof from ftx crypto twitter was catching on and they had no other option sbf was a pawn to usher in the central bank digital currency continued ,0.4830000102519989,0.47099998593330383,0.04500000178813934
ftx so sad a clear argument against centralized leverageable currency whether crypto or fiat bitcoin and tezos are decentralized and safe tragic for those who used ftx for custody the unlevered coinbase and selfcustodied ledger are the future #bitcoin #trust,0.6819999814033508,0.27399998903274536,0.04399999976158142
alert based strike sends cash credit to users who paid higher spreads during the ftx implosion dip,0.21400000154972076,0.7419999837875366,0.04399999976158142
breaking sbf had a backdoor built into its accounting software on ftx in order to rug without alerts,0.15299999713897705,0.8040000200271606,0.0430000014603138
turns out she was dating the 17 devs and 2 risk management interns from ftx ,0.05400000140070915,0.9039999842643738,0.0430000014603138
seems like chippercash had some affiliations with ftx and likely some money on ftx,0.04500000178813934,0.9129999876022339,0.0430000014603138
how much #crypto did you lose in ftx,0.2639999985694885,0.6940000057220459,0.041999999433755875
my best interpretation is that ftx counsel noticed the blackhat thefts getting dumped to eth and dai onchain then took whitehat actions to save the remainder of funds estimates from have the blackhat theft at 450m and whitehat rescue multisig at 200m so far,0.11299999803304672,0.8460000157356262,0.04100000113248825
if ftx didnt happen wed be at 100k pushing 200k man wtf,0.4819999933242798,0.4790000021457672,0.03999999910593033
elon musk is now tracking down ftx on twitter awurade we all got to be careful ,0.257999986410141,0.703000009059906,0.039000000804662704
ftx was hacked,0.5260000228881836,0.4350000023841858,0.039000000804662704
ftx hacked,0.5109999775886536,0.45100000500679016,0.03799999877810478
wait people received 50k a month from ftx sponsorship while i shared a reflink with maybe someone signup im goddamn awful for not making demands low selfworth i liked the platform move contracts margin lendingborrowing system subaccounts their app fast login,0.7979999780654907,0.164000004529953,0.03799999877810478
ive never seen a hacker hack multiple exchange entities and their apps at the same time 100 inside job by the official crew,0.5770000219345093,0.3869999945163727,0.03700000047683716
1n some of you may worry about the effect of ftx bankruptcy on sleefi so let us explain about it we keep our asset on the individual wallet this it would not be the case that sleefi project will be affected by the chain bankruptcy caused by ftx,0.2680000066757202,0.6949999928474426,0.03700000047683716
wish you were warned about #ftx #celsius #blockfi #3ac #luna sadly you were many times in fact has been trying to warn you for years #richardheartwasright,0.6359999775886536,0.3269999921321869,0.03700000047683716
caution some users are being prompted to update their ftx mobile app it is best to wait to do this until any possibility of a hack or other malicious activity is cleared up,0.2930000126361847,0.6700000166893005,0.035999998450279236
sam on a private jet to argentina while ftx funds are supposedly hacked the netflix movie needs to come out asap,0.5,0.4650000035762787,0.03500000014901161
if you log off of twitter and go outside youll find out that most people are not fighting about elon or discussing the ftx collapse,0.2669999897480011,0.6990000009536743,0.03400000184774399
for all those with #ftx accounts call your bank immediately and unlink your cardsaccounts do not go to ftx website do not update nor use the app delete the app just to make sure asume all information you gave to ftx is compromised help me spread please ,0.47200000286102295,0.49300000071525574,0.03400000184774399
missed this week no problem ftx lost 10b alameda sex cult uncovered ftxepstein rumors ftx hacked for 300m snowden joins ct zhu su writes a poem kyle davies returns with gm algod turns bahamian andre cronje returns martin shkreli do kwon on uponly lol wtf,0.593999981880188,0.37299999594688416,0.032999999821186066
did anyone not have crypto on ftx,0.11400000005960464,0.8529999852180481,0.032999999821186066
#breaking ukraine military aid from usa was invested in crypto ftx by ukraine,0.16300000250339508,0.8040000200271606,0.032999999821186066
after the ftx downfall and the current scenario in web3 express yourself by dropping emojis,0.2280000001192093,0.7390000224113464,0.032999999821186066
 ftx is currently escaping to argentina ,0.03099999949336052,0.9380000233650208,0.03200000151991844
maybe its nothing why does official x hold more than the actual float of 500 million shares around 1 billion to be exact if my calculations are correct naked shorts synthetic shares #amcsqueeze,0.27399998903274536,0.6949999928474426,0.03200000151991844
with the issues besetting crypto exchanges like #ftx a more grownup approach is needed a 14,0.4620000123977661,0.5070000290870667,0.03099999949336052
your incredibly obvious reminder that many people besides ftxs charity recipients had high personal stakes in guessing whether ftx was stealing customer deposits and the supermajority of those people who were much deeper into cryptostuff did not publicly guess this right,0.5109999775886536,0.4580000042915344,0.03099999949336052
coinbase and lido can stop hackers but we cant #ftx,0.6000000238418579,0.3700000047683716,0.029999999329447746
ftx has been hacked,0.625,0.34599998593330383,0.028999999165534973
knowingly or unknowingly do not click on the ftx link available anywhere including the affiliate links mentioned in the description of some international youtubers,0.36000001430511475,0.6110000014305115,0.028999999165534973
john jay ray iii who led disgraced energy titan enron through rocky bankruptcy proceedings and a slew of settlements in the earlymid 2000s has taken over as ceo at crypto exchange ftx,0.20200000703334808,0.7689999938011169,0.028999999165534973
kanye voice look at ftx his name was sam bankman look at his mom look at his dad now im not allowed to say it you know im not allowed to say it,0.4390000104904175,0.5320000052452087,0.028999999165534973
did you have any funds stored at ftx #ftxcrash,0.05299999937415123,0.9179999828338623,0.028999999165534973
ok highlights of the ftx bankruptcy filing below the alameda entities have filed bankruptcy jointly with all the ftx entities there are a total of 134 alamedaftx related entities filing for bankruptcy,0.18000000715255737,0.7910000085830688,0.02800000086426735
 alert high probability insiders at ftx are currently trying to run off with funds both ftx and ftx us wallets have now been affected and commingled the current amount being laundered is 380m please share information below lets crowdsource this,0.5649999976158142,0.40799999237060547,0.027000000700354576
will users get their money back from ftx yes maybe no ,0.19499999284744263,0.777999997138977,0.027000000700354576
ironic that one of the tenants in crypto is you dont need to trust anyone because its all on chain yet everyone that lost money in ftx both customers and investors deviated from that construct neither ftx investments or customer assets were on chain more,0.6209999918937683,0.35199999809265137,0.027000000700354576
tips include other exchanges whos messed around with their user funds other vcs that over leveraged other notable accomplices in the ftx mess things seem deeper than we all expect so i decided to escalate our efforts ,0.5879999995231628,0.38499999046325684,0.027000000700354576
an update on recent events 1 does not hold any funds on ftx nor has lent alameda or ftx any assets 2 we do not use financial leverage at immutable we are here to change digital ownership not run a crypto hedge fund 3 our cash runway is 35 years 1n,0.23800000548362732,0.7360000014305115,0.026000000536441803
12 bbc news how was ftx able to tokenize over one billion shares of amc stock when fewer than 526 million shares are estimated to exist and our sources say ftx owned no shares of amc you must own shares before you can create tokens of them,0.2919999957084656,0.6819999814033508,0.026000000536441803
the people that are sure that csw is a fraud and bsv is a scam are the same people that think tether is totally legit and ftx was perfectly safe good luck,0.7820000052452087,0.19200000166893005,0.026000000536441803
so many bad takes re #ftx the solution is #defi real defi not fake defi no admin keys no oracles no middlemen only code you run only your own keys,0.703000009059906,0.2720000147819519,0.02500000037252903
woke up reading the group chats ftx hacked maybe whitehats maybe not maybe part of it elon jumped on a twitter spaces about ftx said doge to the moon keep your funds off exchanges i went to sleep for one night how did i miss 2 weeks of crypto developments exactly,0.5220000147819519,0.45399999618530273,0.02500000037252903
you cant become wealthy without taking risks sha so if you know you lost money to the ftx debacle chin up,0.6809999942779541,0.2930000126361847,0.02500000037252903
worlds 2nd largest crypto exchange ftx filed for bankruptcy same guys said banks will be irrelevant after few years ,0.7020000219345093,0.27399998903274536,0.024000000208616257
ftx downfall summarized in short and easy way ,0.6919999718666077,0.2840000092983246,0.024000000208616257
revealed 40 of binances major cryptocurrency holdings are in their native stablecoin 747 billion earlier today cz said the crypto market faces a crisis akin to the 2008 financial crash adding that the full impact of the ftx meltdown has yet to be felt,0.492000013589859,0.48399999737739563,0.024000000208616257
just in ftx us general counsel is investigating abnormalities following 380 million transferred out of ftx wallets,0.23100000619888306,0.7459999918937683,0.023000000044703484
the ironic thing about sbf ranting about blocklists and whitelists in the wake of the tornado cash drama was that i know for a fact sam has been one of the biggest users of tornado cash the funds he just stole from ftx are going to a mixer right now put ol yeller down pls,0.628000020980835,0.3490000069141388,0.023000000044703484
at this stage its very clear that ftx was a very successful fed psyop they will use it to regulate this shit into the ground,0.7549999952316284,0.22200000286102295,0.023000000044703484
between ftx and twitter part of your personal threat model now needs to be that a service you rely on is controlled by a malevolent billionaire,0.6200000047683716,0.3569999933242798,0.023000000044703484
imo ftxsbf situation doesnt impact anything long term noise people pay too much attention to small events,0.5830000042915344,0.39399999380111694,0.023000000044703484
all #ftx assets are gone how much did you lose from ftx exchange,0.6589999794960022,0.3190000057220459,0.023000000044703484
report on a rugged project coming out today full financials collected founder is doxxed and in singapore cant escape we talking about rugs by ftx and stuff i think we need to do our duty to save web 3 at least i wanna do my best,0.7570000290870667,0.22200000286102295,0.02199999988079071
the ftx app has finally stopped loading rip money you will be missed,0.8460000157356262,0.13199999928474426,0.02199999988079071
sam bankmanfried son of 2 stanford professors political activitists created official and quick amassed billions buying stadiums pledging 1billion to stop trump in 2024 in the last few days we discovered he was a criminal fraud who stole from customers,0.7250000238418579,0.2529999911785126,0.02199999988079071
can someone tell me what happened with ftx hack ,0.2849999964237213,0.6940000057220459,0.02199999988079071
historical api of ftx is all wiped some of the funds have gone to multisig wallets this is does not seem like a hacker this seems like an inside job chet,0.6460000276565552,0.3330000042915344,0.020999999716877937
i can guarantee ftx hacked itself,0.753000020980835,0.22599999606609344,0.020999999716877937
its bananas that sbf built a back door into ftxs accounting systems to hide the transfer of ten yards of customer funds is only the secondbiggest ftx story this evening,0.7120000123977661,0.2669999897480011,0.020999999716877937
breaking nba giant miami heat ends business relations with ftx sets out to find new naming rights partner for arena,0.09300000220537186,0.8849999904632568,0.020999999716877937
will you be liquidating your bahamanian real estate to replace stolen assets or will you try to shield your personal assets from bankruptcy clawbacks,0.15700000524520874,0.8220000267028809,0.020999999716877937
dont go to ftx site for now the site us hacked and nay download trojan on your device stay safe frens,0.6549999713897705,0.3230000138282776,0.020999999716877937
ftx hack 600 million in cryptocurrencies taken out of ftx wallets in unauthorised transactions on friday night coindesk,0.44200000166893005,0.5379999876022339,0.019999999552965164
uninstall your ftx app and do not go to the ftx website until we know whether ftx is hacked do this now,0.5550000071525574,0.42500001192092896,0.019999999552965164
breaking 100s of millions of ftx assets are being moved around on chain some people speculate that it is the liquidator but some transactions seem suspicious such as using 1inch and swapping stablecoins all into dai less censorable than usdctusdc,0.41999998688697815,0.5600000023841858,0.019999999552965164
confirmed scores of alamedaftx employees at bahamas airport trying to find tickets out of the country,0.367000013589859,0.6129999756813049,0.019999999552965164
just in all #ftx assets are gone,0.7360000014305115,0.24400000274181366,0.019999999552965164
 hedge fund galois capital admits half of its capital is currently stuck on ftx ft they have 100 million assetsundermanagement leaving a huge chunk most likely unsalvageable,0.6439999938011169,0.3370000123977661,0.01899999938905239
delete your ftx app if you downloaded do not update it any phone app,0.6380000114440918,0.34299999475479126,0.01899999938905239
breaking #ftx says it is investigating unauthorized transactions and is expediting the process of shifting all its #crypto into cold storage to mitigate damage,0.33000001311302185,0.6499999761581421,0.01899999938905239
investigating abnormalities with wallet movements related to consolidation of ftx balances across exchanges unclear facts as other movements not clear will share more info as soon as we have it official,0.11299999803304672,0.8679999709129333,0.01899999938905239
if its any consolation myself and many others went through something very similar to ftx back in 2011 mf global one of the largest futures brokerages in the world run by superstar exgoldman ceo jon corzine collapsed in a very similar manner to ftx 1,0.7580000162124634,0.22300000488758087,0.01899999938905239
geez guys shit is getting crazy out there #cryptocurrecy ummm yeah ftx going to zero now onphone wallets being drained at largescale gee ummm yeah this is what bear markets are all about it felt different last time heavy times,0.8690000176429749,0.11100000143051147,0.01899999938905239
breaking ftx users balances are now reading 0,0.36000001430511475,0.6200000047683716,0.01899999938905239
seeing everyones balances were set to zero they probably deleted all records of anything that ever happened on ftx didnt they,0.597000002861023,0.3840000033378601,0.01899999938905239
former high level ftx insider i think this has to be an inside job there is just no way to have this much root access so quickly there are too many different wallets and products to pull this off at once,0.7590000033378601,0.22300000488758087,0.017999999225139618
i still cant believe this is happening im eating a bag of doritos and contemplating everything that happened with ftx and political motives over last week its just all overwhelming sad but this is reality we will be ok,0.8600000143051147,0.12200000137090683,0.017999999225139618
ukraine invested heavily in ftx criminal money laundering conspiracy,0.6460000276565552,0.335999995470047,0.017999999225139618
i m never giving up even i lost more than 60 of my portfolio in ftx will make it again but what sucks more is time spent to make that money,0.8740000128746033,0.1080000028014183,0.017999999225139618
ftx scandal this is an episode of billions in real time,0.781000018119812,0.20100000500679016,0.017999999225139618
one wallet involved in the #ftx hack is linked to #alameda ,0.41200000047683716,0.5709999799728394,0.017999999225139618
interesting how both ftx and ftx us have been hacked considering theyre completely different entities with completely different security protocols hard to believe this isnt a coordinated inside job most ftx admins dont have access to ftx us and vice versa,0.6610000133514404,0.32199999690055847,0.017000000923871994
the last 24 hours to present • ftx ftx us both enter bankruptcy • hole 10b 50b • exenron chief in charge • unusual selling noticed from ftx wallets • ftx black hacked 450m • ftx white hacked rescue 200m • ftx app updated with possible malware,0.28700000047683716,0.6970000267028809,0.017000000923871994
all #ftx assets gone ,0.6240000128746033,0.35899999737739563,0.017000000923871994
 urgent uninstall ftx apps the ftx apps have been hacked and have autoupdates being pushed out containing malware this story is still developing stay tuned stay safe fam ,0.7490000128746033,0.23499999940395355,0.017000000923871994
the ceo of almaeda responsible for the demise of ftx said she didnt believe in stop losses as a risk management tool learn this lesson and learn it well today always know your exits always for profit targets and for cutting losses,0.6970000267028809,0.2849999964237213,0.017000000923871994
breaking do not enter click nor engage in any form with #ftx related websites rumors saying trojan packages might auto download on interaction even if this turns out to be bs we learned to be rather safe than sorry with anything sbf has touched stay safe,0.6899999976158142,0.2930000126361847,0.017000000923871994
just in at least 1 billion of customer funds have vanished from collapsed crypto exchange ftx per reuters,0.7459999918937683,0.23899999260902405,0.01600000075995922
from the outside looking in it seems like sbf and ftx were laundering billions of money for the democrats and it all came crashing down a few days after the midterm elections and the crash will now be used by the biden admin to get government regulations on crypto lol,0.6740000247955322,0.3100000023841858,0.01600000075995922
breaking the miami heat have terminated their business relationship with ftx and are looking for a new naming rights partner for the arena,0.19099999964237213,0.7929999828338623,0.01600000075995922
1b client funds hacked from ftx ###,0.5519999861717224,0.4320000112056732,0.01600000075995922
a member of the us house subcommittee overseeing us capital markets says hes been getting reports of some potentially shady dealings between the sec and ftxsbf before all this went down,0.19200000166893005,0.7929999828338623,0.014999999664723873
